"hyperedge_id","protein_id"
"Ephrin-A4","paraoxonase 1"
"Ephrin-A4","prostatic binding protein"
"Ephrin-A4","resistin"
"Ephrin-A4","sCD4"
"Ephrin-A4","sICAM-2"
"Ephrin-A4","sICAM-3"
"Ephrin-A4","sL-Selectin"
"Ephrin-A4","sLeptin R"
"Ephrin-A4","sTie-1"
"Ephrin-A4","sTie-2"
"Ephrin-A4","suPAR"
"Ephrin-A4","tPA"
"Ephrin-A4","tau"
"Ephrin-A4","transcription factor MLR1, isoform CRA_b"
"Ephrin-A4","uPA"
"Ephrin-A5","14-3-3"
"Ephrin-A5","17-beta-HSD 1"
"Ephrin-A5","3HIDH"
"Ephrin-A5","4-1BB"
"Ephrin-A5","4-1BB ligand"
"Ephrin-A5","40S ribosomal protein SA"
"Ephrin-A5","41"
"Ephrin-A5","6-Phosphogluconate dehydrogenase"
"Ephrin-A5","6Ckine"
"Ephrin-A5","ABL1"
"Ephrin-A5","ABL2"
"Ephrin-A5","ACTH"
"Ephrin-A5","ADAM12"
"Ephrin-A5","ADAMTS-4"
"Ephrin-A5","ADAMTS-5"
"Ephrin-A5","AK1A1"
"Ephrin-A5","ALCAM"
"Ephrin-A5","ALT"
"Ephrin-A5","AMHR2"
"Ephrin-A5","AMNLS"
"Ephrin-A5","AMPK a1b1g1"
"Ephrin-A5","AMPK a2b2g1"
"Ephrin-A5","AREG"
"Ephrin-A5","ARMEL"
"Ephrin-A5","ART"
"Ephrin-A5","ASGR1"
"Ephrin-A5","ATP synthase beta chain"
"Ephrin-A5","ATS1"
"Ephrin-A5","ATS15"
"Ephrin-A5","Activated Protein C"
"Ephrin-A5","Activin A"
"Ephrin-A5","Activin AB"
"Ephrin-A5","Activin RIB"
"Ephrin-A5","Adiponectin"
"Ephrin-A5","Afamin"
"Ephrin-A5","Aflatoxin B1 aldehyde reductase"
"Ephrin-A5","Aggrecan"
"Ephrin-A5","Albumin"
"Ephrin-A5","Alkaline phosphatase, bone"
"Ephrin-A5","Angiopoietin-1"
"Ephrin-A5","Angiopoietin-2"
"Ephrin-A5","Angiopoietin-4"
"Ephrin-A5","Angiostatin"
"Ephrin-A5","Angiotensinogen"
"Ephrin-A5","Antithrombin III"
"Ephrin-A5","Apo E2"
"Ephrin-A5","Arylsulfatase A"
"Ephrin-A5","B7-2"
"Ephrin-A5","B7-H1"
"Ephrin-A5","B7-H2"
"Ephrin-A5","BAFF"
"Ephrin-A5","BAFF Receptor"
"Ephrin-A5","BARK1"
"Ephrin-A5","BASI"
"Ephrin-A5","BCAM"
"Ephrin-A5","BCAR3"
"Ephrin-A5","BDNF"
"Ephrin-A5","BGH3"
"Ephrin-A5","BGN"
"Ephrin-A5","BMP RII"
"Ephrin-A5","BMP-1"
"Ephrin-A5","BMP-7"
"Ephrin-A5","BMP10"
"Ephrin-A5","BMPER"
"Ephrin-A5","BMPR1A"
"Ephrin-A5","BMX"
"Ephrin-A5","BNP"
"Ephrin-A5","BOC"
"Ephrin-A5","BSSP4"
"Ephrin-A5","BST1"
"Ephrin-A5","BTG"
"Ephrin-A5","BTK"
"Ephrin-A5","C1q"
"Ephrin-A5","C34 gp41 HIV Fragment"
"Ephrin-A5","C4"
"Ephrin-A5","C4b"
"Ephrin-A5","C5b, 6 Complex"
"Ephrin-A5","C7"
"Ephrin-A5","C8"
"Ephrin-A5","CAPG"
"Ephrin-A5","CATE"
"Ephrin-A5","CATZ"
"Ephrin-A5","CBG"
"Ephrin-A5","CD109"
"Ephrin-A5","CD226"
"Ephrin-A5","CD30 Ligand"
"Ephrin-A5","CD36 ANTIGEN"
"Ephrin-A5","CD39"
"Ephrin-A5","CD48"
"Ephrin-A5","CD70"
"Ephrin-A5","CD97"
"Ephrin-A5","CDC37"
"Ephrin-A5","CDK1/cyclin B"
"Ephrin-A5","CDK2/cyclin A"
"Ephrin-A5","CDK5/p35"
"Ephrin-A5","CDK8/cyclin C"
"Ephrin-A5","CDON"
"Ephrin-A5","CG073"
"Ephrin-A5","CHL1"
"Ephrin-A5","CHST6"
"Ephrin-A5","CK-MB"
"Ephrin-A5","CK-MM"
"Ephrin-A5","CK2-A1:B"
"Ephrin-A5","CK2-A2:B"
"Ephrin-A5","CLC1B"
"Ephrin-A5","CLC4K"
"Ephrin-A5","CLF-1/CLC Complex"
"Ephrin-A5","CLM6"
"Ephrin-A5","CNTF"
"Ephrin-A5","CNTFR alpha"
"Ephrin-A5","CNTN2"
"Ephrin-A5","COLEC12"
"Ephrin-A5","CONA1"
"Ephrin-A5","CPNE1"
"Ephrin-A5","CRDL1"
"Ephrin-A5","CRIS3"
"Ephrin-A5","CRK"
"Ephrin-A5","CRTAM"
"Ephrin-A5","CS084"
"Ephrin-A5","CSF-1"
"Ephrin-A5","CTAP-III"
"Ephrin-A5","CTGF"
"Ephrin-A5","CTLA-4"
"Ephrin-A5","CXCL16, soluble"
"Ephrin-A5","CYTN"
"Ephrin-A5","CYTT"
"Ephrin-A5","Cadherin E"
"Ephrin-A5","Cadherin-5"
"Ephrin-A5","Calcineurin"
"Ephrin-A5","Calcineurin B a"
"Ephrin-A5","Calpain I"
"Ephrin-A5","Carbonic anhydrase 6"
"Ephrin-A5","Carbonic anhydrase 9"
"Ephrin-A5","Carbonic anhydrase VII"
"Ephrin-A5","Carbonic anhydrase XIII"
"Ephrin-A5","Caspase-3"
"Ephrin-A5","Cathepsin B"
"Ephrin-A5","Cathepsin G"
"Ephrin-A5","Cathepsin S"
"Ephrin-A5","Chk2"
"Ephrin-A5","Ck-b-8-1"
"Ephrin-A5","Coagulation Factor Xa"
"Ephrin-A5","Cofilin-1"
"Ephrin-A5","Contactin-4"
"Ephrin-A5","Contactin-5"
"Ephrin-A5","Corticotropin-lipotropin"
"Ephrin-A5","Cripto"
"Ephrin-A5","Cyclin B1"
"Ephrin-A5","Cyclophilin A"
"Ephrin-A5","Cyclophilin F"
"Ephrin-A5","Cystatin C"
"Ephrin-A5","Cystatin M"
"Ephrin-A5","Cystatin-S"
"Ephrin-A5","Cytochrome P450 3A4"
"Ephrin-A5","Cytochrome c"
"Ephrin-A5","D-dimer"
"Ephrin-A5","DAF"
"Ephrin-A5","DAN"
"Ephrin-A5","DEAD-box protein 19B"
"Ephrin-A5","DERM"
"Ephrin-A5","DKK1"
"Ephrin-A5","DKK3"
"Ephrin-A5","DLC8"
"Ephrin-A5","DLL1"
"Ephrin-A5","DLL4"
"Ephrin-A5","DLRB1"
"Ephrin-A5","DMP1"
"Ephrin-A5","DPP2"
"Ephrin-A5","DR6"
"Ephrin-A5","DRAK2"
"Ephrin-A5","DRG-1"
"Ephrin-A5","DSC3"
"Ephrin-A5","DUS3"
"Ephrin-A5","DYRK3"
"Ephrin-A5","DcR3"
"Ephrin-A5","Desmoglein-2"
"Ephrin-A5","Dkk-4"
"Ephrin-A5","Dtk"
"Ephrin-A5","Dynactin subunit 2"
"Ephrin-A5","EDA"
"Ephrin-A5","EG-VEGF"
"Ephrin-A5","EMAP-2"
"Ephrin-A5","EMR2"
"Ephrin-A5","EP15R"
"Ephrin-A5","EPHA3"
"Ephrin-A5","EPHAA"
"Ephrin-A5","EPHB2"
"Ephrin-A5","ER"
"Ephrin-A5","ERAB"
"Ephrin-A5","ERBB1"
"Ephrin-A5","ERBB2"
"Ephrin-A5","ERBB3"
"Ephrin-A5","ERBB4"
"Ephrin-A5","ERK-1"
"Ephrin-A5","Endocan"
"Ephrin-A5","Endoglin"
"Ephrin-A5","Endostatin"
"Ephrin-A5","Enterokinase"
"Ephrin-A5","Eotaxin"
"Ephrin-A5","Eotaxin-2"
"Ephrin-A5","EphA1"
"Ephrin-A5","EphA5"
"Ephrin-A5","EphB4"
"Ephrin-A5","EphB6"
"Ephrin-A5","Ephrin-A4"
"Ephrin-A5","Ephrin-A5"
"Ephrin-A5","Epithelial cell kinase"
"Ephrin-A5","Epo"
"Ephrin-A5","Esterase D"
"Ephrin-A5","F229A"
"Ephrin-A5","FAK1"
"Ephrin-A5","FAM107B"
"Ephrin-A5","FCAR"
"Ephrin-A5","FCG2A/B"
"Ephrin-A5","FCG3B"
"Ephrin-A5","FCN1"
"Ephrin-A5","FCRL3"
"Ephrin-A5","FER"
"Ephrin-A5","FGF-10"
"Ephrin-A5","FGF-12"
"Ephrin-A5","FGF-16"
"Ephrin-A5","FGF-17"
"Ephrin-A5","FGF-18"
"Ephrin-A5","FGF-20"
"Ephrin-A5","FGF-5"
"Ephrin-A5","FGF-8F"
"Ephrin-A5","FGF23"
"Ephrin-A5","FGF9"
"Ephrin-A5","FGFR-3"
"Ephrin-A5","FSH"
"Ephrin-A5","FSTL3"
"Ephrin-A5","FUT5"
"Ephrin-A5","Fas ligand, soluble"
"Ephrin-A5","Ferritin"
"Ephrin-A5","Fibrinogen"
"Ephrin-A5","Fucosyltransferase 3"
"Ephrin-A5","GA733-1 protein"
"Ephrin-A5","GAS1"
"Ephrin-A5","GCKR"
"Ephrin-A5","GDF-11"
"Ephrin-A5","GDF2"
"Ephrin-A5","GFRa-1"
"Ephrin-A5","GFRa-2"
"Ephrin-A5","GHC2"
"Ephrin-A5","GITR"
"Ephrin-A5","GNS"
"Ephrin-A5","GNT2C"
"Ephrin-A5","GP114"
"Ephrin-A5","GPC2"
"Ephrin-A5","GPNMB"
"Ephrin-A5","GPVI"
"Ephrin-A5","GRB2-related adapter protein 2"
"Ephrin-A5","GREM1"
"Ephrin-A5","GSK-3 alpha/beta"
"Ephrin-A5","GV"
"Ephrin-A5","GX"
"Ephrin-A5","Galectin-8"
"Ephrin-A5","Glypican 3"
"Ephrin-A5","Granzyme B"
"Ephrin-A5","Gro-a"
"Ephrin-A5","Gro-b/g"
"Ephrin-A5","H6ST1"
"Ephrin-A5","HAI-1"
"Ephrin-A5","HB-EGF"
"Ephrin-A5","HCG"
"Ephrin-A5","HCK"
"Ephrin-A5","HDGR2"
"Ephrin-A5","HIPK3"
"Ephrin-A5","HIV-2 Rev"
"Ephrin-A5","HMGR"
"Ephrin-A5","HPLN1"
"Ephrin-A5","HPV E7 Type 16"
"Ephrin-A5","HPV E7 Type18"
"Ephrin-A5","HSP 60"
"Ephrin-A5","HSP 90a/b"
"Ephrin-A5","HTRA2"
"Ephrin-A5","HVEM"
"Ephrin-A5","Hemoglobin"
"Ephrin-A5","Histone H1.2"
"Ephrin-A5","Histone H2A.z"
"Ephrin-A5","ICOS"
"Ephrin-A5","IDS"
"Ephrin-A5","IF4A3"
"Ephrin-A5","IF4G2"
"Ephrin-A5","IFN-aA"
"Ephrin-A5","IFN-g"
"Ephrin-A5","IFN-g R1"
"Ephrin-A5","IFN-lambda 2"
"Ephrin-A5","IGF-I"
"Ephrin-A5","IGF-I sR"
"Ephrin-A5","IGF-II receptor"
"Ephrin-A5","IGFBP-1"
"Ephrin-A5","IGFBP-3"
"Ephrin-A5","IGFBP-5"
"Ephrin-A5","IGFBP-6"
"Ephrin-A5","IGFBP-7"
"Ephrin-A5","IL-1 sR9"
"Ephrin-A5","IL-1 sRI"
"Ephrin-A5","IL-10"
"Ephrin-A5","IL-11"
"Ephrin-A5","IL-11 RA"
"Ephrin-A5","IL-12"
"Ephrin-A5","IL-12 Rb1"
"Ephrin-A5","IL-13 Ra1"
"Ephrin-A5","IL-15 Ra"
"Ephrin-A5","IL-16"
"Ephrin-A5","IL-17"
"Ephrin-A5","IL-17 RC"
"Ephrin-A5","IL-17 RD"
"Ephrin-A5","IL-17 sR"
"Ephrin-A5","IL-17B"
"Ephrin-A5","IL-17B R"
"Ephrin-A5","IL-17D"
"Ephrin-A5","IL-17E"
"Ephrin-A5","IL-18 BPa"
"Ephrin-A5","IL-18 Ra"
"Ephrin-A5","IL-18 Rb"
"Ephrin-A5","IL-19"
"Ephrin-A5","IL-1Rrp2"
"Ephrin-A5","IL-1b"
"Ephrin-A5","IL-2 sRg"
"Ephrin-A5","IL-20"
"Ephrin-A5","IL-20 Ra"
"Ephrin-A5","IL-22BP"
"Ephrin-A5","IL-23"
"Ephrin-A5","IL-27"
"Ephrin-A5","IL-3 Ra"
"Ephrin-A5","IL-4 sR"
"Ephrin-A5","IL-6"
"Ephrin-A5","IL-6 sRa"
"Ephrin-A5","IL-7"
"Ephrin-A5","IL-7 Ra"
"Ephrin-A5","ILT-4"
"Ephrin-A5","IMB1"
"Ephrin-A5","ING1"
"Ephrin-A5","IP-10"
"Ephrin-A5","IR"
"Ephrin-A5","ISM1"
"Ephrin-A5","IgD"
"Ephrin-A5","IgE"
"Ephrin-A5","IgG"
"Ephrin-A5","IgM"
"Ephrin-A5","Inhibin bA chain"
"Ephrin-A5","Insulin"
"Ephrin-A5","Integrin a1b1"
"Ephrin-A5","Integrin aVb5"
"Ephrin-A5","JAG1"
"Ephrin-A5","JAK2"
"Ephrin-A5","JAM-C"
"Ephrin-A5","JAML1"
"Ephrin-A5","K-ras"
"Ephrin-A5","KI2L4"
"Ephrin-A5","KI3S1"
"Ephrin-A5","KIAP"
"Ephrin-A5","KIRR3"
"Ephrin-A5","KYNU"
"Ephrin-A5","Kallikrein 4"
"Ephrin-A5","Kallikrein 7"
"Ephrin-A5","Kallistatin"
"Ephrin-A5","LAG-1"
"Ephrin-A5","LCK"
"Ephrin-A5","LDH-H 1"
"Ephrin-A5","LIF sR"
"Ephrin-A5","LIMP II"
"Ephrin-A5","LIN7B"
"Ephrin-A5","LRIG3"
"Ephrin-A5","LRP8"
"Ephrin-A5","LRRT1"
"Ephrin-A5","LRRT3"
"Ephrin-A5","LSAMP"
"Ephrin-A5","LY9"
"Ephrin-A5","LYN"
"Ephrin-A5","LYNB"
"Ephrin-A5","Lactoferrin"
"Ephrin-A5","Lamin-B1"
"Ephrin-A5","Laminin"
"Ephrin-A5","Layilin"
"Ephrin-A5","Lipocalin 2"
"Ephrin-A5","Livin B"
"Ephrin-A5","Luteinizing hormone"
"Ephrin-A5","Lymphotactin"
"Ephrin-A5","Lymphotoxin a1/b2"
"Ephrin-A5","Lymphotoxin a2/b1"
"Ephrin-A5","Lysozyme"
"Ephrin-A5","M-CSF R"
"Ephrin-A5","M2-PK"
"Ephrin-A5","MAPK14"
"Ephrin-A5","MAPK2"
"Ephrin-A5","MAPKAPK3"
"Ephrin-A5","MATN2"
"Ephrin-A5","MCP-1"
"Ephrin-A5","MCP-2"
"Ephrin-A5","MCP-4"
"Ephrin-A5","MDHC"
"Ephrin-A5","MEPE"
"Ephrin-A5","MIA"
"Ephrin-A5","MICA"
"Ephrin-A5","MIF"
"Ephrin-A5","MIP-3a"
"Ephrin-A5","MIP-3b"
"Ephrin-A5","MK01"
"Ephrin-A5","MK11"
"Ephrin-A5","MK13"
"Ephrin-A5","MMP-12"
"Ephrin-A5","MMP-13"
"Ephrin-A5","MMP-16"
"Ephrin-A5","MMP-2"
"Ephrin-A5","MMP-3"
"Ephrin-A5","MMP-7"
"Ephrin-A5","MO2R1"
"Ephrin-A5","MOZ"
"Ephrin-A5","MRC2"
"Ephrin-A5","Macrophage scavenger receptor"
"Ephrin-A5","Met"
"Ephrin-A5","Myokinase, human"
"Ephrin-A5","NACA"
"Ephrin-A5","NADPH-P450 Oxidoreductase"
"Ephrin-A5","NANOG"
"Ephrin-A5","NAP-2"
"Ephrin-A5","NCAM-120"
"Ephrin-A5","NCAM-L1"
"Ephrin-A5","NCAM1"
"Ephrin-A5","NCC27"
"Ephrin-A5","NCK1"
"Ephrin-A5","NDP kinase B"
"Ephrin-A5","NET4"
"Ephrin-A5","NG36"
"Ephrin-A5","NKG2D"
"Ephrin-A5","NKp30"
"Ephrin-A5","NKp46"
"Ephrin-A5","NLGNX"
"Ephrin-A5","NMT1"
"Ephrin-A5","NOTC2"
"Ephrin-A5","NR1D1"
"Ephrin-A5","NRP1"
"Ephrin-A5","NRX1B"
"Ephrin-A5","NRX3A"
"Ephrin-A5","NRX3B"
"Ephrin-A5","NSF1C"
"Ephrin-A5","Nectin-like protein 1"
"Ephrin-A5","Nectin-like protein 2"
"Ephrin-A5","Neurotrophin-3"
"Ephrin-A5","Neurotrophin-5"
"Ephrin-A5","Nogo Receptor"
"Ephrin-A5","Notch 1"
"Ephrin-A5","Notch-3"
"Ephrin-A5","NovH"
"Ephrin-A5","Nr-CAM"
"Ephrin-A5","OMD"
"Ephrin-A5","ON"
"Ephrin-A5","OX2G"
"Ephrin-A5","OX40 Ligand"
"Ephrin-A5","Olfactomedin-4"
"Ephrin-A5","P-Selectin"
"Ephrin-A5","PA2G4"
"Ephrin-A5","PACA"
"Ephrin-A5","PACAP-38"
"Ephrin-A5","PAFAH"
"Ephrin-A5","PAFAH beta subunit"
"Ephrin-A5","PAI-1"
"Ephrin-A5","PAK6"
"Ephrin-A5","PAK7"
"Ephrin-A5","PAPP-A"
"Ephrin-A5","PBP"
"Ephrin-A5","PCNA"
"Ephrin-A5","PCSK7"
"Ephrin-A5","PD-L2"
"Ephrin-A5","PDE11"
"Ephrin-A5","PDE5A"
"Ephrin-A5","PDE7A"
"Ephrin-A5","PDE9A"
"Ephrin-A5","PDGF Rb"
"Ephrin-A5","PDGF-AA"
"Ephrin-A5","PDGF-BB"
"Ephrin-A5","PDGF-CC"
"Ephrin-A5","PDPK1"
"Ephrin-A5","PERL"
"Ephrin-A5","PESC"
"Ephrin-A5","PF-4"
"Ephrin-A5","PHI"
"Ephrin-A5","PIK3CA/PIK3R1"
"Ephrin-A5","PIM1"
"Ephrin-A5","PKB a/b/g"
"Ephrin-A5","PKC-A"
"Ephrin-A5","PKC-B-II"
"Ephrin-A5","PKC-D"
"Ephrin-A5","PKC-G"
"Ephrin-A5","PLK-1"
"Ephrin-A5","PLPP"
"Ephrin-A5","PLXC1"
"Ephrin-A5","PPIB"
"Ephrin-A5","PPIE"
"Ephrin-A5","PPase"
"Ephrin-A5","PRKACA"
"Ephrin-A5","PRL"
"Ephrin-A5","PSA2"
"Ephrin-A5","PSD7"
"Ephrin-A5","PSMA"
"Ephrin-A5","PSME1"
"Ephrin-A5","PTN"
"Ephrin-A5","PTP-1C"
"Ephrin-A5","PYY"
"Ephrin-A5","Parathyroid Hormone1-34"
"Ephrin-A5","Periostin"
"Ephrin-A5","Peroxiredoxin-6"
"Ephrin-A5","Persephin"
"Ephrin-A5","PlGF"
"Ephrin-A5","Prolactin Receptor"
"Ephrin-A5","Protein disulfide isomerase A3"
"Ephrin-A5","Protein disulfide-isomerase"
"Ephrin-A5","Prothrombin"
"Ephrin-A5","RAC1"
"Ephrin-A5","RANK"
"Ephrin-A5","RANTES"
"Ephrin-A5","RBM39"
"Ephrin-A5","RELT"
"Ephrin-A5","RGM-C"
"Ephrin-A5","RGMA"
"Ephrin-A5","RGMB"
"Ephrin-A5","ROBO2"
"Ephrin-A5","ROBO3"
"Ephrin-A5","ROR1"
"Ephrin-A5","RPS6KA3"
"Ephrin-A5","RSK-like protein kinase"
"Ephrin-A5","RTN4"
"Ephrin-A5","RUXF"
"Ephrin-A5","Rab GDP dissociation inhibitor beta"
"Ephrin-A5","SARP-2"
"Ephrin-A5","SBDS"
"Ephrin-A5","SEPR"
"Ephrin-A5","SET"
"Ephrin-A5","SGTA"
"Ephrin-A5","SHBG"
"Ephrin-A5","SHC1"
"Ephrin-A5","SHP-2"
"Ephrin-A5","SLAF6"
"Ephrin-A5","SLIK5"
"Ephrin-A5","SLPI"
"Ephrin-A5","SNAA"
"Ephrin-A5","SPARCL1"
"Ephrin-A5","SPTA2"
"Ephrin-A5","SREC-I"
"Ephrin-A5","SREC-II"
"Ephrin-A5","SSRP1"
"Ephrin-A5","ST4S6"
"Ephrin-A5","STX1a"
"Ephrin-A5","Secretin"
"Ephrin-A5","Semaphorin 3E"
"Ephrin-A5","Semaphorin-6A"
"Ephrin-A5","Sialoadhesin"
"Ephrin-A5","Siglec-3"
"Ephrin-A5","Siglec-7"
"Ephrin-A5","Somatostatin-28"
"Ephrin-A5","Sonic Hedgehog"
"Ephrin-A5","Sorting nexin 4"
"Ephrin-A5","Sphingosine kinase 1"
"Ephrin-A5","Spondin-1"
"Ephrin-A5","Stress-induced-phosphoprotein 1"
"Ephrin-A5","TAJ"
"Ephrin-A5","TAK1-TAB1"
"Ephrin-A5","TBK1"
"Ephrin-A5","TCCR"
"Ephrin-A5","TCPTP"
"Ephrin-A5","TCTP"
"Ephrin-A5","TF"
"Ephrin-A5","TGF-b R III"
"Ephrin-A5","TGF-b1"
"Ephrin-A5","TGF-b2"
"Ephrin-A5","TGF-b3"
"Ephrin-A5","TIMD3"
"Ephrin-A5","TIMP-2"
"Ephrin-A5","TIMP-3"
"Ephrin-A5","TLR2"
"Ephrin-A5","TLR4:MD-2 complex"
"Ephrin-A5","TNF sR-I"
"Ephrin-A5","TNF sR-II"
"Ephrin-A5","TNF-a"
"Ephrin-A5","TNF-b"
"Ephrin-A5","TNFSF15"
"Ephrin-A5","TNR4"
"Ephrin-A5","TPSG1"
"Ephrin-A5","TS"
"Ephrin-A5","TSG-6"
"Ephrin-A5","TSH"
"Ephrin-A5","TSP2"
"Ephrin-A5","TSP4"
"Ephrin-A5","TYK2"
"Ephrin-A5","Tenascin"
"Ephrin-A5","Testican-1"
"Ephrin-A5","Thrombospondin-1"
"Ephrin-A5","Thyroxine-Binding Globulin"
"Ephrin-A5","Topoisomerase I"
"Ephrin-A5","Transferrin"
"Ephrin-A5","Transketolase"
"Ephrin-A5","Triosephosphate isomerase"
"Ephrin-A5","TrkA"
"Ephrin-A5","TrkB"
"Ephrin-A5","TrkC"
"Ephrin-A5","Trypsin"
"Ephrin-A5","UB2L3"
"Ephrin-A5","UBC9"
"Ephrin-A5","UFC1"
"Ephrin-A5","UFM1"
"Ephrin-A5","ULBP-2"
"Ephrin-A5","UNC5H3"
"Ephrin-A5","UNC5H4"
"Ephrin-A5","URB"
"Ephrin-A5","Ubiquitin+1"
"Ephrin-A5","VCAM-1"
"Ephrin-A5","VEGF"
"Ephrin-A5","VEGF sR3"
"Ephrin-A5","VEGF121"
"Ephrin-A5","VWC2L"
"Ephrin-A5","WFKN1"
"Ephrin-A5","WFKN2"
"Ephrin-A5","WISP-1"
"Ephrin-A5","WNT7A"
"Ephrin-A5","XEDAR"
"Ephrin-A5","XPNPEP1"
"Ephrin-A5","XTP3A"
"Ephrin-A5","a1-Antichymotrypsin"
"Ephrin-A5","a1-Antitrypsin"
"Ephrin-A5","amyloid precursor protein"
"Ephrin-A5","annexin VI"
"Ephrin-A5","b-ECGF"
"Ephrin-A5","b-Endorphin"
"Ephrin-A5","b-NGF"
"Ephrin-A5","b2-Microglobulin"
"Ephrin-A5","bFGF-R"
"Ephrin-A5","carbonic anhydrase II"
"Ephrin-A5","contactin-1"
"Ephrin-A5","discoidin domain receptor 1"
"Ephrin-A5","dopa decarboxylase"
"Ephrin-A5","eIF-5A-1"
"Ephrin-A5","gp130, soluble"
"Ephrin-A5","gpIIbIIIa"
"Ephrin-A5","granzyme A"
"Ephrin-A5","hnRNP K"
"Ephrin-A5","kallikrein 14"
"Ephrin-A5","kallikrein 5"
"Ephrin-A5","kallikrein 8"
"Ephrin-A5","p60-Src"
"Ephrin-A5","paraoxonase 1"
"Ephrin-A5","prostatic binding protein"
"Ephrin-A5","resistin"
"Ephrin-A5","sCD4"
"Ephrin-A5","sICAM-2"
"Ephrin-A5","sL-Selectin"
"Ephrin-A5","sLeptin R"
"Ephrin-A5","sTie-1"
"Ephrin-A5","sTie-2"
"Ephrin-A5","suPAR"
"Ephrin-A5","tPA"
"Ephrin-A5","tau"
"Ephrin-A5","transcription factor MLR1, isoform CRA_b"
"Ephrin-A5","uPA"
"Ephrin-B3","14-3-3"
"Ephrin-B3","17-beta-HSD 1"
"Ephrin-B3","3HIDH"
"Ephrin-B3","40S ribosomal protein SA"
"Ephrin-B3","6-Phosphogluconate dehydrogenase"
"Ephrin-B3","ABL1"
"Ephrin-B3","ABL2"
"Ephrin-B3","ACTH"
"Ephrin-B3","AGR2"
"Ephrin-B3","AK1A1"
"Ephrin-B3","AMHR2"
"Ephrin-B3","AMNLS"
"Ephrin-B3","AMPK a1b1g1"
"Ephrin-B3","AMPK a2b2g1"
"Ephrin-B3","AMPM2"
"Ephrin-B3","ANR63"
"Ephrin-B3","ARSB"
"Ephrin-B3","ASM3A"
"Ephrin-B3","ATP synthase beta chain"
"Ephrin-B3","ATS15"
"Ephrin-B3","Activated Protein C"
"Ephrin-B3","Activin AB"
"Ephrin-B3","Afamin"
"Ephrin-B3","Alkaline phosphatase, bone"
"Ephrin-B3","Angiopoietin-1"
"Ephrin-B3","Apo B"
"Ephrin-B3","Apo E2"
"Ephrin-B3","B7-H2"
"Ephrin-B3","BAFF Receptor"
"Ephrin-B3","BARK1"
"Ephrin-B3","BASI"
"Ephrin-B3","BCAR3"
"Ephrin-B3","BDNF"
"Ephrin-B3","BFL1"
"Ephrin-B3","BMP RII"
"Ephrin-B3","BMP-14"
"Ephrin-B3","BMP-6"
"Ephrin-B3","BMPER"
"Ephrin-B3","BMPR1A"
"Ephrin-B3","BMX"
"Ephrin-B3","BNP-32"
"Ephrin-B3","BTG"
"Ephrin-B3","BTK"
"Ephrin-B3","C1QBP"
"Ephrin-B3","C1q"
"Ephrin-B3","C34 gp41 HIV Fragment"
"Ephrin-B3","C3d"
"Ephrin-B3","C4"
"Ephrin-B3","C4b"
"Ephrin-B3","C5b, 6 Complex"
"Ephrin-B3","C8"
"Ephrin-B3","CAD15"
"Ephrin-B3","CAMK1"
"Ephrin-B3","CAPG"
"Ephrin-B3","CBG"
"Ephrin-B3","CBPE"
"Ephrin-B3","CD226"
"Ephrin-B3","CD70"
"Ephrin-B3","CD97"
"Ephrin-B3","CDK1/cyclin B"
"Ephrin-B3","CDK2/cyclin A"
"Ephrin-B3","CDK5/p35"
"Ephrin-B3","CDK8/cyclin C"
"Ephrin-B3","CHST6"
"Ephrin-B3","CK-MB"
"Ephrin-B3","CK2-A1:B"
"Ephrin-B3","CK2-A2:B"
"Ephrin-B3","CLC4K"
"Ephrin-B3","CLF-1/CLC Complex"
"Ephrin-B3","CNTF"
"Ephrin-B3","COX-2"
"Ephrin-B3","CPNE1"
"Ephrin-B3","CRK"
"Ephrin-B3","CS084"
"Ephrin-B3","CSF-1"
"Ephrin-B3","CSK"
"Ephrin-B3","CTGF"
"Ephrin-B3","CTLA-4"
"Ephrin-B3","Cadherin-2"
"Ephrin-B3","Cadherin-6"
"Ephrin-B3","Calcineurin"
"Ephrin-B3","Calpain I"
"Ephrin-B3","Caspase-3"
"Ephrin-B3","Chk2"
"Ephrin-B3","Clusterin"
"Ephrin-B3","Coactosin-like protein"
"Ephrin-B3","Cyclin B1"
"Ephrin-B3","Cyclophilin A"
"Ephrin-B3","Cystatin C"
"Ephrin-B3","D-dimer"
"Ephrin-B3","DKK1"
"Ephrin-B3","DLRB1"
"Ephrin-B3","DMP1"
"Ephrin-B3","DR3"
"Ephrin-B3","DRAK2"
"Ephrin-B3","DRG-1"
"Ephrin-B3","DRR1"
"Ephrin-B3","DSC3"
"Ephrin-B3","DcR3"
"Ephrin-B3","Dkk-4"
"Ephrin-B3","EG-VEGF"
"Ephrin-B3","EGFRvIII"
"Ephrin-B3","EMR2"
"Ephrin-B3","ENA-78"
"Ephrin-B3","EPHA3"
"Ephrin-B3","ER"
"Ephrin-B3","ERAB"
"Ephrin-B3","ERBB4"
"Ephrin-B3","ERK-1"
"Ephrin-B3","Enterokinase"
"Ephrin-B3","Ephrin-A4"
"Ephrin-B3","Ephrin-B3"
"Ephrin-B3","Epithelial cell kinase"
"Ephrin-B3","F229A"
"Ephrin-B3","FABPE"
"Ephrin-B3","FAK1"
"Ephrin-B3","FAM107B"
"Ephrin-B3","FCAR"
"Ephrin-B3","FCG2A/B"
"Ephrin-B3","FCRL3"
