"hyperedge_id","protein_id"
"ANR63","KIAP"
"ANR63","KIRR3"
"ANR63","KPCI"
"ANR63","Kininogen, HMW, Two Chain"
"ANR63","Kininostatin"
"ANR63","L-VEGF165"
"ANR63","LAG-3"
"ANR63","LCK"
"ANR63","LCMT1"
"ANR63","LIMP II"
"ANR63","LIN7B"
"ANR63","LKHA4"
"ANR63","LRRT1"
"ANR63","LRRT3"
"ANR63","LY86"
"ANR63","LYNB"
"ANR63","Laminin"
"ANR63","Lipocalin 2"
"ANR63","Livin B"
"ANR63","Lymphotactin"
"ANR63","M2-PK"
"ANR63","MAPK2"
"ANR63","MATN3"
"ANR63","MCP-4"
"ANR63","MDC"
"ANR63","MDM2"
"ANR63","MEPE"
"ANR63","METAP1"
"ANR63","MIP-3b"
"ANR63","MIP-5"
"ANR63","MK01"
"ANR63","MMP-13"
"ANR63","MMP-17"
"ANR63","MMP-2"
"ANR63","MPIF-1"
"ANR63","MSP"
"ANR63","Marapsin"
"ANR63","Myoglobin"
"ANR63","Myokinase, human"
"ANR63","N-terminal pro-BNP"
"ANR63","NANOG"
"ANR63","NCAM1"
"ANR63","NET4"
"ANR63","NG36"
"ANR63","NKp44"
"ANR63","NRX1A"
"ANR63","NRX3A"
"ANR63","NRX3B"
"ANR63","Neurotrophin-5"
"ANR63","Nidogen"
"ANR63","Nr-CAM"
"ANR63","OX40 Ligand"
"ANR63","Olfactomedin-4"
"ANR63","Oxidized PARK7"
"ANR63","PACA"
"ANR63","PAFAH beta subunit"
"ANR63","PAK6"
"ANR63","PAK7"
"ANR63","PAL4D"
"ANR63","PARK7"
"ANR63","PBP"
"ANR63","PCI"
"ANR63","PCNA"
"ANR63","PCSK7"
"ANR63","PDE5A"
"ANR63","PGCB"
"ANR63","PK3CG"
"ANR63","PKC-A"
"ANR63","PKC-D"
"ANR63","PLK-1"
"ANR63","PP13G"
"ANR63","PPAC"
"ANR63","PPID"
"ANR63","PPase"
"ANR63","PSA"
"ANR63","PTH"
"ANR63","PTHrP"
"ANR63","PTN"
"ANR63","PTP-1C"
"ANR63","PUR8"
"ANR63","PYY"
"ANR63","Parathyroid Hormone1-34"
"ANR63","Persephin"
"ANR63","Phosphoglycerate mutase 1"
"ANR63","Plasmin"
"ANR63","Properdin"
"ANR63","Protease nexin I"
"ANR63","Protein disulfide-isomerase"
"ANR63","Prothrombin"
"ANR63","RANK"
"ANR63","RASA1"
"ANR63","RBM39"
"ANR63","RGMB"
"ANR63","RS7"
"ANR63","RUXF"
"ANR63","SBDS"
"ANR63","SE6L2"
"ANR63","SGTA"
"ANR63","SHBG"
"ANR63","SHP-2"
"ANR63","SLPI"
"ANR63","SMAC"
"ANR63","SPARCL1"
"ANR63","SPTA2"
"ANR63","SRCN1"
"ANR63","SSRP1"
"ANR63","STRATIFIN"
"ANR63","STX1a"
"ANR63","Siglec-3"
"ANR63","Siglec-6"
"ANR63","Somatostatin-28"
"ANR63","Sonic Hedgehog"
"ANR63","Sphingosine kinase 1"
"ANR63","TAK1-TAB1"
"ANR63","TBP"
"ANR63","TCP2L"
"ANR63","TGF-b2"
"ANR63","TGF-b3"
"ANR63","TIMP-1"
"ANR63","TLR4:MD-2 complex"
"ANR63","TNFSF15"
"ANR63","TWEAKR"
"ANR63","Thrombin"
"ANR63","Thrombopoietin Receptor"
"ANR63","Thymidine kinase"
"ANR63","Thyroxine-Binding Globulin"
"ANR63","Transferrin"
"ANR63","TrkB"
"ANR63","UFC1"
"ANR63","ULBP-1"
"ANR63","UPK3L"
"ANR63","VWC2L"
"ANR63","WNT7A"
"ANR63","a1-Antichymotrypsin"
"ANR63","a2-Macroglobulin"
"ANR63","alpha-1-antichymotrypsin complex"
"ANR63","annexin II"
"ANR63","b-ECGF"
"ANR63","b2-Microglobulin"
"ANR63","cIAP-2"
"ANR63","carbonic anhydrase II"
"ANR63","gpIIbIIIa"
"ANR63","hnRNP A/B"
"ANR63","iC3b"
"ANR63","kallikrein 12"
"ANR63","p60-Src"
"ANR63","paraoxonase 1"
"ANR63","sICAM-2"
"ANR63","transcription factor MLR1, isoform CRA_b"
"ANR63","uPA"
"AREG","4-1BB"
"AREG","4-1BB ligand"
"AREG","40S ribosomal protein SA"
"AREG","41"
"AREG","4EBP2"
"AREG","6-Phosphogluconate dehydrogenase"
"AREG","6Ckine"
"AREG","ABL1"
"AREG","ABL2"
"AREG","ACE2"
"AREG","ADAMTS-4"
"AREG","AIF1"
"AREG","AIP"
"AREG","AK1A1"
"AREG","ALCAM"
"AREG","ALK-1"
"AREG","ALT"
"AREG","AMPK a2b2g1"
"AREG","AMPM2"
"AREG","ANGL3"
"AREG","ANR63"
"AREG","AREG"
"AREG","ARGI1"
"AREG","ARI3A"
"AREG","ARP19"
"AREG","ARSB"
"AREG","ART"
"AREG","ARTS1"
"AREG","ASAH2"
"AREG","ATS1"
"AREG","AURKB"
"AREG","Activin A"
"AREG","Activin AB"
"AREG","Activin RIB"
"AREG","Aflatoxin B1 aldehyde reductase"
"AREG","Alkaline phosphatase, liver"
"AREG","Angiopoietin-1"
"AREG","Angiopoietin-4"
"AREG","Angiostatin"
"AREG","Antithrombin III"
"AREG","Azurocidin"
"AREG","B7"
"AREG","B7-2"
"AREG","B7-H1"
"AREG","B7-H2"
"AREG","BAFF"
"AREG","BARK1"
"AREG","BCAM"
"AREG","BCAR3"
"AREG","BCMA"
"AREG","BDNF"
"AREG","BGN"
"AREG","BMP RII"
"AREG","BMP10"
"AREG","BMX"
"AREG","BNP"
"AREG","BNP-32"
"AREG","BOC"
"AREG","BPI"
"AREG","BPSA"
"AREG","BST1"
"AREG","BTG"
"AREG","BTK"
"AREG","Bcl-2"
"AREG","Bone proteoglycan II"
"AREG","C1-Esterase Inhibitor"
"AREG","C1QBP"
"AREG","C3"
"AREG","C3adesArg"
"AREG","C8"
"AREG","C9"
"AREG","CAD15"
"AREG","CAMK2A"
"AREG","CAMK2B"
"AREG","CAMK2D"
"AREG","CAPG"
"AREG","CATC"
"AREG","CBG"
"AREG","CD109"
"AREG","CD22"
"AREG","CD30 Ligand"
"AREG","CD39"
"AREG","CD40 ligand, soluble"
"AREG","CD48"
"AREG","CD97"
"AREG","CDC37"
"AREG","CDK1/cyclin B"
"AREG","CDK2/cyclin A"
"AREG","CDK5/p35"
"AREG","CDON"
"AREG","CFC1"
"AREG","CG073"
"AREG","CHL1"
"AREG","CHST6"
"AREG","CK094"
"AREG","CK2-A1:B"
"AREG","CKAP2"
"AREG","CLC1B"
"AREG","CLC4K"
"AREG","CLF-1/CLC Complex"
"AREG","CLM6"
"AREG","CNTF"
"AREG","CNTFR alpha"
"AREG","CNTN2"
"AREG","CO8A1"
"AREG","COLEC12"
"AREG","COX-2"
"AREG","CPNE1"
"AREG","CRDL1"
"AREG","CRIS3"
"AREG","CRTAM"
"AREG","CS084"
"AREG","CSF-1"
"AREG","CSK"
"AREG","CSK21"
"AREG","CTAP-III"
"AREG","CTGF"
"AREG","CaMKK alpha"
"AREG","Cadherin E"
"AREG","Cadherin-12"
"AREG","Cadherin-5"
"AREG","Calcineurin"
"AREG","Calpain I"
"AREG","Carbonic Anhydrase IV"
"AREG","Carbonic Anhydrase X"
"AREG","Carbonic anhydrase VII"
"AREG","Cardiotrophin-1"
"AREG","Caspase-3"
"AREG","Catalase"
"AREG","Cathepsin V"
"AREG","Chymase"
"AREG","Ck-b-8-1"
"AREG","Clusterin"
"AREG","Coactosin-like protein"
"AREG","Cofilin-1"
"AREG","Collectin Kidney 1"
"AREG","Contactin-4"
"AREG","Corticotropin-lipotropin"
"AREG","Cystatin C"
"AREG","Cystatin M"
"AREG","Cytochrome P450 3A4"
"AREG","DBNL"
"AREG","DC-SIGNR"
"AREG","DERM"
"AREG","DHH"
"AREG","DKK1"
"AREG","DLL1"
"AREG","DR6"
"AREG","DRG-1"
"AREG","DRR1"
"AREG","DUS3"
"AREG","Desmoglein-1"
"AREG","Discoidin domain receptor 2"
"AREG","Dkk-4"
"AREG","Dtk"
"AREG","Dynactin subunit 2"
"AREG","EDA"
"AREG","EDAR"
"AREG","EF-1-beta"
"AREG","EGFRvIII"
"AREG","EMAP-2"
"AREG","ENTP3"
"AREG","ENTP5"
"AREG","EPHB2"
"AREG","EPO-R"
"AREG","ER"
"AREG","ERAB"
"AREG","ERBB1"
"AREG","ERBB2"
"AREG","ERBB3"
"AREG","ERBB4"
"AREG","ERK-1"
"AREG","ES1"
"AREG","ESPN"
"AREG","Endoglin"
"AREG","Endostatin"
"AREG","Enterokinase"
"AREG","EphA1"
"AREG","EphA5"
"AREG","EphB6"
"AREG","Ephrin-A4"
"AREG","Ephrin-A5"
"AREG","Epithelial cell kinase"
"AREG","Epo"
"AREG","F229A"
"AREG","FABP"
"AREG","FAM107B"
"AREG","FCAR"
"AREG","FCG2A/B"
"AREG","FER"
"AREG","FGF-16"
"AREG","FGF-17"
"AREG","FGF-18"
"AREG","FGF-4"
"AREG","FGF-6"
"AREG","FGF-8"
"AREG","FGF-8A"
"AREG","FGF-8F"
"AREG","FGF7"
"AREG","FGR"
"AREG","FLRT1"
"AREG","FN1.2"
"AREG","FN1.3"
"AREG","FN1.4"
"AREG","FST"
"AREG","FSTL3"
"AREG","Ferritin"
"AREG","Fibrinogen"
"AREG","Flt-3"
"AREG","Fucosyltransferase 3"
"AREG","G-CSF"
"AREG","G-CSF-R"
"AREG","GA733-1 protein"
"AREG","GAPDH, liver"
"AREG","GCP-2"
"AREG","GDF-11"
"AREG","GDF2"
"AREG","GFRa-2"
"AREG","GFRa-3"
"AREG","GHC2"
"AREG","GIB"
"AREG","GNS"
"AREG","GNT2C"
"AREG","GOT1"
"AREG","GPC2"
"AREG","GPNMB"
"AREG","GPVI"
"AREG","GRB2-related adapter protein 2"
"AREG","GREM1"
"AREG","GRN"
"AREG","GSK-3 alpha/beta"
"AREG","GV"
"AREG","Galectin-3"
"AREG","Galectin-4"
"AREG","Glucocorticoid receptor"
"AREG","Gro-a"
"AREG","Gro-b/g"
"AREG","H6ST1"
"AREG","HAI-1"
"AREG","HB-EGF"
"AREG","HCG"
"AREG","HDAC8"
"AREG","HGF"
"AREG","HIV-2 Rev"
"AREG","HMG-1"
"AREG","HMGR"
"AREG","HNRPQ"
"AREG","HPG-"
"AREG","HPLN1"
"AREG","HPT"
"AREG","HPV E7 Type18"
"AREG","HRG"
"AREG","HSP 40"
"AREG","HSP 60"
"AREG","HSP 70"
"AREG","HSP 90a/b"
"AREG","HSP70 protein 8"
"AREG","Hat1"
"AREG","Hemoglobin"
"AREG","Histone H1.2"
"AREG","I-309"
"AREG","ICOS"
"AREG","IDE"
"AREG","IDS"
"AREG","IF4A3"
"AREG","IFN-g"
"AREG","IFN-lambda 1"
"AREG","IFN-lambda 2"
"AREG","IFNL4"
"AREG","IGF-I"
"AREG","IGF-I sR"
"AREG","IGF-II receptor"
"AREG","IGFBP-7"
"AREG","IL-1 R AcP"
"AREG","IL-1 sRI"
"AREG","IL-10 Rb"
"AREG","IL-11"
"AREG","IL-11 RA"
"AREG","IL-12 Rb1"
"AREG","IL-13"
"AREG","IL-13 Ra1"
"AREG","IL-17"
"AREG","IL-17 RC"
"AREG","IL-17 RD"
"AREG","IL-17F"
"AREG","IL-18 Ra"
"AREG","IL-18 Rb"
"AREG","IL-19"
"AREG","IL-1F7"
"AREG","IL-1b"
"AREG","IL-2"
"AREG","IL-2 sRa"
"AREG","IL-2 sRg"
"AREG","IL-20"
"AREG","IL-22"
"AREG","IL-22BP"
"AREG","IL-23"
"AREG","IL-23 R"
"AREG","IL-27"
"AREG","IL-3 Ra"
"AREG","IL-34"
"AREG","IL-4"
"AREG","IL-6"
"AREG","IL-7 Ra"
"AREG","ILT-2"
"AREG","ILT-4"
"AREG","IMDH1"
"AREG","IMDH2"
"AREG","ING1"
"AREG","IR"
"AREG","ISM1"
"AREG","Inhibin bA chain"
"AREG","Integrin aVb5"
"AREG","JAG1"
"AREG","JAM-B"
"AREG","JAM-C"
"AREG","JNK2"
"AREG","K-ras"
"AREG","KI2L4"
"AREG","KI3L2"
"AREG","KIAP"
"AREG","KIF23"
"AREG","KPCI"
"AREG","KPCT"
"AREG","KREM2"
"AREG","Kallikrein 11"
"AREG","Kallikrein 6"
"AREG","Karyopherin-a2"
"AREG","Keratin 18"
"AREG","Kininogen, HMW, Two Chain"
"AREG","Kininostatin"
"AREG","L-VEGF165"
"AREG","LD78-beta"
"AREG","LDH-H 1"
"AREG","LIN7B"
"AREG","LKHA4"
"AREG","LRIG3"
"AREG","LRP8"
"AREG","LRRT1"
"AREG","LRRT3"
"AREG","LSAMP"
"AREG","LY86"
"AREG","LY9"
"AREG","LYN"
"AREG","LYNB"
"AREG","Lamin-B1"
"AREG","Laminin"
"AREG","Layilin"
"AREG","Livin B"
"AREG","Luteinizing hormone"
"AREG","Lymphotoxin a1/b2"
"AREG","Lymphotoxin b R"
"AREG","Lysozyme"
"AREG","M2-PK"
"AREG","MAPK14"
"AREG","MAPK2"
"AREG","MAPKAPK3"
"AREG","MASP3"
"AREG","MATN2"
"AREG","MATN3"
"AREG","MBD4"
"AREG","MCP-1"
"AREG","MDHC"
"AREG","MED-1"
"AREG","MEK1"
"AREG","METAP1"
"AREG","MFGM"
"AREG","MFRP"
"AREG","MIA"
"AREG","MICA"
"AREG","MICB"
"AREG","MIF"
"AREG","MIP-1a"
"AREG","MK01"
"AREG","MK08"
"AREG","MK11"
"AREG","MK12"
"AREG","MMP-1"
"AREG","MMP-12"
"AREG","MMP-13"
"AREG","MMP-16"
"AREG","MMP-2"
"AREG","MMP-3"
"AREG","MMP-7"
"AREG","MMP-9"
"AREG","MP2K4"
"AREG","MRC2"
"AREG","MSP R"
"AREG","Mesothelin"
"AREG","Met"
"AREG","Mn SOD"
"AREG","Myoglobin"
"AREG","Myokinase, human"
"AREG","N-terminal pro-BNP"
"AREG","NACA"
"AREG","NAGK"
"AREG","NAP-2"
"AREG","NCAM-120"
"AREG","NCAM-L1"
"AREG","NCAM1"
"AREG","NCC27"
"AREG","NG36"
"AREG","NKp46"
"AREG","NMT1"
"AREG","NRX1A"
"AREG","NRX1B"
"AREG","NRX3A"
"AREG","NRX3B"
"AREG","Nectin-like protein 2"
"AREG","Neurotrophin-3"
"AREG","Neurotrophin-5"
"AREG","Nogo Receptor"
"AREG","Notch 1"
"AREG","NovH"
"AREG","Nr-CAM"
"AREG","ON"
"AREG","OPG"
"AREG","OSM"
"AREG","OX2G"
"AREG","Oxidized PARK7"
"AREG","P-Cadherin"
"AREG","P-Selectin"
"AREG","PA2G4"
"AREG","PACA"
"AREG","PAFAH beta subunit"
"AREG","PAI-1"
"AREG","PAK3"
"AREG","PAK6"
"AREG","PAL4D"
"AREG","PBP"
"AREG","PDE11"
"AREG","PDE5A"
"AREG","PDE7A"
"AREG","PDGF Rb"
"AREG","PDGF-AA"
"AREG","PDGF-BB"
"AREG","PDPK1"
"AREG","PESC"
"AREG","PF-4"
"AREG","PGP9.5"
"AREG","PHI"
"AREG","PIK3CA/PIK3R1"
"AREG","PK3CG"
"AREG","PKB a/b/g"
"AREG","PKC-A"
"AREG","PKC-B-II"
"AREG","PKC-D"
"AREG","PKC-Z"
"AREG","PLPP"
"AREG","PLXC1"
"AREG","PP13G"
"AREG","PPAC"
"AREG","PPIB"
"AREG","PPID"
"AREG","PPIE"
"AREG","PPase"
"AREG","PSA"
"AREG","PSA1"
"AREG","PSA2"
"AREG","PSA6"
"AREG","PSMA"
"AREG","PSME1"
"AREG","PTP-1B"
"AREG","Parathyroid Hormone1-34"
"AREG","Peroxiredoxin-1"
"AREG","Peroxiredoxin-6"
"AREG","Persephin"
"AREG","PlGF"
"AREG","Prolactin Receptor"
"AREG","Properdin"
"AREG","Protein disulfide isomerase A3"
"AREG","Protein disulfide-isomerase"
"AREG","Prothrombin"
"AREG","RAC1"
"AREG","RAD51"
"AREG","RAN"
"AREG","RANTES"
"AREG","RAP"
"AREG","RASA1"
"AREG","RELT"
"AREG","RGM-C"
"AREG","RGMA"
"AREG","RGMB"
"AREG","ROBO2"
"AREG","RPS6KA3"
"AREG","RS7"
"AREG","RSK-like protein kinase"
"AREG","RSPO2"
"AREG","RUXF"
"AREG","Rab GDP dissociation inhibitor beta"
"AREG","SARP-2"
"AREG","SBDS"
"AREG","SCF sR"
"AREG","SE6L2"
"AREG","SGTA"
"AREG","SHC1"
"AREG","SKP1"
"AREG","SLAF6"
"AREG","SLAF7"
"AREG","SLIK5"
"AREG","SLPI"
"AREG","SNAA"
"AREG","SOD"
"AREG","SP-D"
"AREG","SPARCL1"
"AREG","SRCN1"
"AREG","SREC-II"
"AREG","ST4S6"
"AREG","STK16"
"AREG","Secretin"
"AREG","Semaphorin-6A"
"AREG","Siglec-6"
"AREG","Sorting nexin 4"
"AREG","Sphingosine kinase 1"
"AREG","Spondin-1"
"AREG","Stress-induced-phosphoprotein 1"
"AREG","Survivin"
"AREG","TBK1"
"AREG","TCCR"
"AREG","TCP2L"
"AREG","TCPTP"
"AREG","TCTP"
"AREG","TEC"
"AREG","TF"
"AREG","TGF-b R III"
"AREG","TIMD3"
"AREG","TLR2"
"AREG","TLR4:MD-2 complex"
"AREG","TMA"
"AREG","TNF-a"
"AREG","TNFSF15"
"AREG","TNFSF18"
"AREG","TPSB2"
"AREG","TPSG1"
"AREG","TSH"
"AREG","TSLP"
"AREG","TSLP R"
"AREG","TSP2"
"AREG","Testican-1"
"AREG","Thrombin"
"AREG","Thrombospondin-1"
"AREG","Thymidine kinase"
"AREG","Thyroglobulin"
"AREG","Transferrin"
"AREG","Transketolase"
"AREG","Triosephosphate isomerase"
"AREG","TrkB"
"AREG","TrkC"
"AREG","Tropomyosin 1 alpha chain"
"AREG","Tropomyosin 2"
"AREG","UB2L3"
"AREG","UBC9"
"AREG","UBE2N"
"AREG","UFC1"
"AREG","UFM1"
"AREG","ULBP-2"
"AREG","ULBP-3"
"AREG","UNC5H3"
"AREG","UNC5H4"
"AREG","UPK3L"
"AREG","Ubiquitin"
"AREG","Ubiquitin+1"
"AREG","VEGF"
"AREG","VEGF sR2"
"AREG","VEGF-C"
"AREG","VWC2L"
"AREG","Vasoactive Intestinal Peptide"
"AREG","WIF-1"
"AREG","XTP3A"
"AREG","ZAP70"
"AREG","a2-HS-Glycoprotein"
"AREG","a2-Macroglobulin"
"AREG","alpha-1-antichymotrypsin complex"
"AREG","amyloid precursor protein"
"AREG","annexin VI"
"AREG","b-ECGF"
"AREG","b-NGF"
"AREG","b2-Microglobulin"
"AREG","bFGF-R"
"AREG","calreticulin"
"AREG","complement factor H-related 5"
"AREG","discoidin domain receptor 1"
"AREG","dopa decarboxylase"
"AREG","gp130, soluble"
"AREG","hnRNP A/B"
"AREG","hnRNP A2/B1"
"AREG","kallikrein 13"
"AREG","kallikrein 8"
"AREG","p60-Src"
"AREG","prostatic binding protein"
"AREG","sICAM-2"
"AREG","sICAM-5"
"AREG","sRAGE"
"AREG","sRANKL"
"AREG","sTie-1"
"AREG","suPAR"
"AREG","transcription factor MLR1, isoform CRA_b"
"AREG","uPA"
"ARGI1","14-3-3"
"ARGI1","17-beta-HSD 1"
"ARGI1","3HIDH"
"ARGI1","4-1BB ligand"
"ARGI1","40S ribosomal protein SA"
"ARGI1","41"
"ARGI1","ABL1"
"ARGI1","ABL2"
"ARGI1","ADAMTS-4"
"ARGI1","ADAMTS-5"
"ARGI1","AGR2"
"ARGI1","AK1A1"
"ARGI1","ALCAM"
"ARGI1","ALT"
"ARGI1","AMNLS"
"ARGI1","AMPK a2b2g1"
"ARGI1","ANGL4"
"ARGI1","AREG"
"ARGI1","ARGI1"
"ARGI1","ARI3A"
"ARGI1","ASGR1"
"ARGI1","ASM3A"
"ARGI1","AURKB"
"ARGI1","Activin AB"
"ARGI1","Activin RIB"
"ARGI1","Afamin"
"ARGI1","Aflatoxin B1 aldehyde reductase"
"ARGI1","Angiopoietin-1"
"ARGI1","Angiostatin"
"ARGI1","Angiotensinogen"
"ARGI1","Antithrombin III"
"ARGI1","Apo E"
"ARGI1","Arylsulfatase A"
"ARGI1","Aurora kinase A"
"ARGI1","Azurocidin"
"ARGI1","B7"
"ARGI1","B7-H2"
"ARGI1","BARK1"
"ARGI1","BCAM"
"ARGI1","BCAR3"
"ARGI1","BDNF"
"ARGI1","BGH3"
"ARGI1","BMP RII"
"ARGI1","BMP-1"
"ARGI1","BMP-6"
"ARGI1","BMP-7"
"ARGI1","BMP10"
"ARGI1","BMPER"
"ARGI1","BRF-1"
"ARGI1","BTK"
"ARGI1","Bcl-2"
"ARGI1","Bone proteoglycan II"
"ARGI1","C1QBP"
"ARGI1","C1q"
"ARGI1","C34 gp41 HIV Fragment"
"ARGI1","C3d"
"ARGI1","C8"
"ARGI1","CAD15"
"ARGI1","CAMK1D"
"ARGI1","CAMK2A"
"ARGI1","CAMK2B"
"ARGI1","CAMK2D"
"ARGI1","CATC"
"ARGI1","CATZ"
"ARGI1","CBPE"
"ARGI1","CBX5"
"ARGI1","CD226"
"ARGI1","CD36 ANTIGEN"
"ARGI1","CD39"
"ARGI1","CD70"
"ARGI1","CD97"
"ARGI1","CDC37"
"ARGI1","CDK2/cyclin A"
"ARGI1","CDK5/p35"
"ARGI1","CDON"
"ARGI1","CFC1"
"ARGI1","CHK1"
"ARGI1","CHL1"
"ARGI1","CHST6"
"ARGI1","CK2-A1:B"
"ARGI1","CLC1B"
"ARGI1","CLC4K"
"ARGI1","CLC7A"
"ARGI1","CLF-1/CLC Complex"
"ARGI1","CLM6"
"ARGI1","CNTF"
"ARGI1","CNTN2"
"ARGI1","COLEC12"
"ARGI1","COMMD7"
"ARGI1","CONA1"
"ARGI1","COX-2"
"ARGI1","CPNE1"
"ARGI1","CRDL1"
"ARGI1","CRK"
"ARGI1","CSK"
"ARGI1","CTAP-III"
"ARGI1","CXCL16, soluble"
"ARGI1","CaMKK alpha"
"ARGI1","Calpain I"
"ARGI1","Carbonic Anhydrase IV"
"ARGI1","Carbonic Anhydrase X"
"ARGI1","Carbonic anhydrase 9"
"ARGI1","Carbonic anhydrase VII"
"ARGI1","Carbonic anhydrase XIII"
"ARGI1","Caspase-3"
"ARGI1","Cathepsin B"
"ARGI1","Cathepsin D"
"ARGI1","Cathepsin G"
"ARGI1","Cathepsin H"
"ARGI1","Ck-b-8-1"
"ARGI1","Coactosin-like protein"
"ARGI1","Coagulation Factor IX"
"ARGI1","Coagulation Factor IXab"
"ARGI1","Coagulation Factor VII"
"ARGI1","Contactin-4"
"ARGI1","Contactin-5"
"ARGI1","Cyclophilin F"
"ARGI1","Cystatin-S"
"ARGI1","Cytidylate kinase"
"ARGI1","Cytochrome P450 3A4"
"ARGI1","DAF"
"ARGI1","DHH"
"ARGI1","DKK1"
"ARGI1","DLL1"
"ARGI1","DR6"
"ARGI1","DRAK2"
"ARGI1","DRG-1"
"ARGI1","DRR1"
"ARGI1","DUS3"
"ARGI1","DYRK3"
"ARGI1","Desmoglein-1"
"ARGI1","Discoidin domain receptor 2"
"ARGI1","Dkk-4"
"ARGI1","EDA"
"ARGI1","EDAR"
"ARGI1","EF-1-beta"
"ARGI1","EMAP-2"
"ARGI1","ENTP5"
"ARGI1","EPHA3"
"ARGI1","EPHB2"
"ARGI1","EPI"
"ARGI1","ERAB"
"ARGI1","ERBB1"
"ARGI1","ERBB2"
"ARGI1","ERBB3"
"ARGI1","ERK-1"
"ARGI1","Endostatin"
"ARGI1","Eotaxin-2"
"ARGI1","EphB6"
"ARGI1","Ephrin-A4"
"ARGI1","Ephrin-A5"
"ARGI1","Epithelial cell kinase"
"ARGI1","Epo"
"ARGI1","FCAR"
"ARGI1","FCG2A/B"
"ARGI1","FCGR1"
"ARGI1","FCN2"
"ARGI1","FCRL3"
"ARGI1","FER"
"ARGI1","FGF-16"
"ARGI1","FGF-17"
"ARGI1","FGF-8A"
"ARGI1","FGF-8B"
"ARGI1","FGF7"
"ARGI1","FLRT1"
"ARGI1","FSH"
"ARGI1","FSTL3"
"ARGI1","FUT5"
"ARGI1","FYN"
"ARGI1","Ficolin-3"
"ARGI1","Flt-3"
"ARGI1","Flt3 ligand"
"ARGI1","Fractalkine/CX3CL-1"
"ARGI1","Fucosyltransferase 3"
"ARGI1","G-CSF-R"
"ARGI1","GA733-1 protein"
"ARGI1","GAS1"
"ARGI1","GDF-9"
"ARGI1","GFRa-2"
"ARGI1","GFRa-3"
"ARGI1","GHC2"
"ARGI1","GP114"
"ARGI1","GPNMB"
"ARGI1","GPVI"
"ARGI1","GRB2-related adapter protein 2"
"ARGI1","GSK-3 alpha/beta"
"ARGI1","Galectin-3"
"ARGI1","Glutathione S-transferase Pi"
"ARGI1","Granzyme B"
"ARGI1","Gro-a"
"ARGI1","Gro-b/g"
"ARGI1","Growth hormone receptor"
"ARGI1","H6ST1"
"ARGI1","HCG"
"ARGI1","HCK"
"ARGI1","HIV-2 Rev"
"ARGI1","HMGR"
"ARGI1","HPG-"
"ARGI1","HPV E7 Type18"
"ARGI1","HSP 40"
"ARGI1","HSP 60"
"ARGI1","HSP 90a/b"
"ARGI1","HTRA2"
"ARGI1","Hat1"
"ARGI1","Histone H2A.z"
"ARGI1","I-309"
"ARGI1","I-TAC"
"ARGI1","IF4G2"
"ARGI1","IFN-aA"
"ARGI1","IFN-g"
"ARGI1","IGF-I sR"
"ARGI1","IGF-II receptor"
"ARGI1","IGFBP-6"
"ARGI1","IGFBP-7"
"ARGI1","IL-1 R AcP"
"ARGI1","IL-10 Rb"
"ARGI1","IL-17"
"ARGI1","IL-17 RD"
"ARGI1","IL-17 sR"
"ARGI1","IL-17B"
"ARGI1","IL-17D"
"ARGI1","IL-17F"
"ARGI1","IL-18 BPa"
"ARGI1","IL-19"
"ARGI1","IL-1F7"
"ARGI1","IL-1b"
"ARGI1","IL-2 sRa"
"ARGI1","IL-2 sRg"
"ARGI1","IL-20"
"ARGI1","IL-23"
"ARGI1","IL-23 R"
"ARGI1","IL-27"
"ARGI1","IL-3 Ra"
"ARGI1","IL-34"
"ARGI1","IL-5"
"ARGI1","IL-6"
"ARGI1","IL-6 sRa"
"ARGI1","IL-7 Ra"
"ARGI1","IMB1"
"ARGI1","IMDH2"
"ARGI1","IP-10"
"ARGI1","IgD"
"ARGI1","JAG1"
"ARGI1","JAG2"
"ARGI1","JAM-C"
"ARGI1","JNK2"
"ARGI1","KIF23"
"ARGI1","KYNU"
"ARGI1","Kallikrein 6"
"ARGI1","Keratin 18"
"ARGI1","Kininogen, HMW"
"ARGI1","LAG-1"
"ARGI1","LD78-beta"
"ARGI1","LDH-H 1"
"ARGI1","LG3BP"
"ARGI1","LIGHT"
"ARGI1","LSAMP"
"ARGI1","LYN"
"ARGI1","LYNB"
"ARGI1","Layilin"
"ARGI1","Lipocalin 2"
"ARGI1","Luteinizing hormone"
"ARGI1","Lymphotoxin a2/b1"
"ARGI1","Lymphotoxin b R"
"ARGI1","Lysozyme"
"ARGI1","MAPK14"
"ARGI1","MAPK2"
"ARGI1","MAPKAPK3"
"ARGI1","MASP3"
"ARGI1","MATN2"
"ARGI1","MATN3"
"ARGI1","MCP-2"
"ARGI1","MDHC"
"ARGI1","MED-1"
"ARGI1","MEK1"
"ARGI1","MFRP"
"ARGI1","MIA"
"ARGI1","MIF"
"ARGI1","MK01"
"ARGI1","MK12"
"ARGI1","MK13"
"ARGI1","MMP-1"
"ARGI1","MMP-16"
"ARGI1","MO2R1"
"ARGI1","MOZ"
"ARGI1","MPIF-1"
"ARGI1","MRCKB"
"ARGI1","MSP"
"ARGI1","MSP R"
"ARGI1","Marapsin"
"ARGI1","Met"
"ARGI1","Midkine"
"ARGI1","NACA"
"ARGI1","NADPH-P450 Oxidoreductase"
"ARGI1","NAGK"
