"hyperedge_id","protein_id"
"Calcineurin","Gro-b/g"
"Calcineurin","H6ST1"
"Calcineurin","HAI-1"
"Calcineurin","HB-EGF"
"Calcineurin","HCC-4"
"Calcineurin","HCG"
"Calcineurin","HCK"
"Calcineurin","HDAC8"
"Calcineurin","HIV-2 Rev"
"Calcineurin","HMGR"
"Calcineurin","HNRPQ"
"Calcineurin","HPV E7 Type18"
"Calcineurin","HSP 40"
"Calcineurin","HSP 60"
"Calcineurin","HSP 70"
"Calcineurin","HSP 90a/b"
"Calcineurin","HTRA2"
"Calcineurin","HVEM"
"Calcineurin","Hat1"
"Calcineurin","Hemoglobin"
"Calcineurin","I-309"
"Calcineurin","IDE"
"Calcineurin","IDS"
"Calcineurin","IF4A3"
"Calcineurin","IF4G2"
"Calcineurin","IFN-aA"
"Calcineurin","IFN-g"
"Calcineurin","IFN-lambda 1"
"Calcineurin","IGF-I sR"
"Calcineurin","IGF-II receptor"
"Calcineurin","IGFBP-1"
"Calcineurin","IGFBP-2"
"Calcineurin","IGFBP-5"
"Calcineurin","IL-1 R AcP"
"Calcineurin","IL-1 R4"
"Calcineurin","IL-1 sR9"
"Calcineurin","IL-1 sRI"
"Calcineurin","IL-10 Rb"
"Calcineurin","IL-12"
"Calcineurin","IL-13 Ra1"
"Calcineurin","IL-16"
"Calcineurin","IL-17"
"Calcineurin","IL-17 RC"
"Calcineurin","IL-17 RD"
"Calcineurin","IL-17B"
"Calcineurin","IL-17E"
"Calcineurin","IL-18 BPa"
"Calcineurin","IL-18 Ra"
"Calcineurin","IL-19"
"Calcineurin","IL-1F7"
"Calcineurin","IL-1b"
"Calcineurin","IL-2"
"Calcineurin","IL-2 sRa"
"Calcineurin","IL-2 sRg"
"Calcineurin","IL-22"
"Calcineurin","IL-23 R"
"Calcineurin","IL-27"
"Calcineurin","IL-3"
"Calcineurin","IL-3 Ra"
"Calcineurin","IL-34"
"Calcineurin","IL-4"
"Calcineurin","IL-4 sR"
"Calcineurin","IL-5"
"Calcineurin","IL-6"
"Calcineurin","IL-6 sRa"
"Calcineurin","IL-7 Ra"
"Calcineurin","IMB1"
"Calcineurin","IMDH1"
"Calcineurin","ING1"
"Calcineurin","IR"
"Calcineurin","JAG1"
"Calcineurin","JAM-C"
"Calcineurin","JNK2"
"Calcineurin","KI3L2"
"Calcineurin","KIF23"
"Calcineurin","KLRF1"
"Calcineurin","KPCI"
"Calcineurin","KREM2"
"Calcineurin","Kallikrein 6"
"Calcineurin","Kallistatin"
"Calcineurin","LAG-1"
"Calcineurin","LD78-beta"
"Calcineurin","LDH-H 1"
"Calcineurin","LG3BP"
"Calcineurin","LGMN"
"Calcineurin","LIF sR"
"Calcineurin","LIN7B"
"Calcineurin","LRIG3"
"Calcineurin","LRP8"
"Calcineurin","LSAMP"
"Calcineurin","LYN"
"Calcineurin","LYNB"
"Calcineurin","Lactoferrin"
"Calcineurin","Lamin-B1"
"Calcineurin","Layilin"
"Calcineurin","Luteinizing hormone"
"Calcineurin","Lymphotactin"
"Calcineurin","Lymphotoxin a2/b1"
"Calcineurin","Lymphotoxin b R"
"Calcineurin","Lysozyme"
"Calcineurin","M-CSF R"
"Calcineurin","M2-PK"
"Calcineurin","MAPK14"
"Calcineurin","MAPK2"
"Calcineurin","MAPKAPK3"
"Calcineurin","MASP3"
"Calcineurin","MATN2"
"Calcineurin","MATN3"
"Calcineurin","MDHC"
"Calcineurin","MDM2"
"Calcineurin","MED-1"
"Calcineurin","MEK1"
"Calcineurin","METAP1"
"Calcineurin","MFGM"
"Calcineurin","MIA"
"Calcineurin","MIF"
"Calcineurin","MIP-3a"
"Calcineurin","MIS"
"Calcineurin","MK01"
"Calcineurin","MK08"
"Calcineurin","MK11"
"Calcineurin","MK12"
"Calcineurin","MMP-1"
"Calcineurin","MMP-2"
"Calcineurin","MMP-3"
"Calcineurin","MMP-9"
"Calcineurin","MO2R1"
"Calcineurin","MOZ"
"Calcineurin","MP2K2"
"Calcineurin","MSP R"
"Calcineurin","Macrophage scavenger receptor"
"Calcineurin","Marapsin"
"Calcineurin","Mesothelin"
"Calcineurin","Met"
"Calcineurin","Mn SOD"
"Calcineurin","Myeloperoxidase"
"Calcineurin","Myokinase, human"
"Calcineurin","NACA"
"Calcineurin","NAGK"
"Calcineurin","NAP-2"
"Calcineurin","NCAM-120"
"Calcineurin","NCAM-L1"
"Calcineurin","NCC27"
"Calcineurin","NCK1"
"Calcineurin","NDP kinase B"
"Calcineurin","NG36"
"Calcineurin","NLGNX"
"Calcineurin","NMT1"
"Calcineurin","NOTC2"
"Calcineurin","NR1D1"
"Calcineurin","NRX1B"
"Calcineurin","NRX3B"
"Calcineurin","NSF1C"
"Calcineurin","NUDC3"
"Calcineurin","NXPH1"
"Calcineurin","Nectin-like protein 1"
"Calcineurin","Neurotrophin-5"
"Calcineurin","Noggin"
"Calcineurin","Notch 1"
"Calcineurin","Nr-CAM"
"Calcineurin","OLR1"
"Calcineurin","ON"
"Calcineurin","OPG"
"Calcineurin","OSM"
"Calcineurin","Olfactomedin-4"
"Calcineurin","P-Cadherin"
"Calcineurin","P-Selectin"
"Calcineurin","PA2G4"
"Calcineurin","PACAP-38"
"Calcineurin","PAFAH beta subunit"
"Calcineurin","PAK3"
"Calcineurin","PAK6"
"Calcineurin","PAPP-A"
"Calcineurin","PARK7"
"Calcineurin","PCSK7"
"Calcineurin","PD-L2"
"Calcineurin","PDE11"
"Calcineurin","PDE5A"
"Calcineurin","PDE9A"
"Calcineurin","PDGF-AA"
"Calcineurin","PDGF-BB"
"Calcineurin","PDPK1"
"Calcineurin","PESC"
"Calcineurin","PF-4"
"Calcineurin","PGCB"
"Calcineurin","PGP9.5"
"Calcineurin","PHI"
"Calcineurin","PIK3CA/PIK3R1"
"Calcineurin","PIM1"
"Calcineurin","PK3CG"
"Calcineurin","PKB a/b/g"
"Calcineurin","PKC-A"
"Calcineurin","PKC-B-II"
"Calcineurin","PKC-D"
"Calcineurin","PKC-Z"
"Calcineurin","PLCG1"
"Calcineurin","PLPP"
"Calcineurin","PLXC1"
"Calcineurin","PPAC"
"Calcineurin","PPIB"
"Calcineurin","PPID"
"Calcineurin","PPIE"
"Calcineurin","PPase"
"Calcineurin","PRKACA"
"Calcineurin","PRL"
"Calcineurin","PSA"
"Calcineurin","PSA2"
"Calcineurin","PSA6"
"Calcineurin","PSD7"
"Calcineurin","PSMA"
"Calcineurin","PSME1"
"Calcineurin","PTP-1B"
"Calcineurin","PTP-1C"
"Calcineurin","Periostin"
"Calcineurin","Peroxiredoxin-1"
"Calcineurin","Peroxiredoxin-6"
"Calcineurin","Prolactin Receptor"
"Calcineurin","Protein disulfide isomerase A3"
"Calcineurin","Protein disulfide-isomerase"
"Calcineurin","Prothrombin"
"Calcineurin","RAC1"
"Calcineurin","RAD51"
"Calcineurin","RAN"
"Calcineurin","RANTES"
"Calcineurin","RASA1"
"Calcineurin","RGMA"
"Calcineurin","RGMB"
"Calcineurin","ROBO2"
"Calcineurin","ROBO3"
"Calcineurin","RPS6KA3"
"Calcineurin","RSK-like protein kinase"
"Calcineurin","RTN4"
"Calcineurin","Rab GDP dissociation inhibitor beta"
"Calcineurin","Rb"
"Calcineurin","SBDS"
"Calcineurin","SCF sR"
"Calcineurin","SE6L2"
"Calcineurin","SET"
"Calcineurin","SGTA"
"Calcineurin","SH21A"
"Calcineurin","SHBG"
"Calcineurin","SHC1"
"Calcineurin","SHP-2"
"Calcineurin","SIRT2"
"Calcineurin","SKP1"
"Calcineurin","SLAF6"
"Calcineurin","SLAF7"
"Calcineurin","SMAC"
"Calcineurin","SNAA"
"Calcineurin","SORC2"
"Calcineurin","SPARCL1"
"Calcineurin","SPTA2"
"Calcineurin","SRCN1"
"Calcineurin","SREC-I"
"Calcineurin","ST4S6"
"Calcineurin","STK16"
"Calcineurin","STX1a"
"Calcineurin","Semaphorin-6A"
"Calcineurin","Somatostatin-28"
"Calcineurin","Sorting nexin 4"
"Calcineurin","Sphingosine kinase 1"
"Calcineurin","Stress-induced-phosphoprotein 1"
"Calcineurin","Survivin"
"Calcineurin","TACI"
"Calcineurin","TAFI"
"Calcineurin","TBK1"
"Calcineurin","TCCR"
"Calcineurin","TCTP"
"Calcineurin","TEC"
"Calcineurin","TFF3"
"Calcineurin","TGF-b R II"
"Calcineurin","TGF-b R III"
"Calcineurin","TGF-b3"
"Calcineurin","TLR2"
"Calcineurin","TLR4:MD-2 complex"
"Calcineurin","TMA"
"Calcineurin","TNF sR-I"
"Calcineurin","TNF sR-II"
"Calcineurin","TNF-a"
"Calcineurin","TNFSF18"
"Calcineurin","TNR4"
"Calcineurin","TPSB2"
"Calcineurin","TPSG1"
"Calcineurin","TRY3"
"Calcineurin","TSG-6"
"Calcineurin","TSLP"
"Calcineurin","TSLP R"
"Calcineurin","TWEAKR"
"Calcineurin","TYK2"
"Calcineurin","Tenascin"
"Calcineurin","Testican-1"
"Calcineurin","Testican-2"
"Calcineurin","Thrombopoietin Receptor"
"Calcineurin","Thrombospondin-1"
"Calcineurin","Thymidine kinase"
"Calcineurin","Thyroxine-Binding Globulin"
"Calcineurin","Topoisomerase I"
"Calcineurin","Transferrin"
"Calcineurin","Transketolase"
"Calcineurin","Triosephosphate isomerase"
"Calcineurin","TrkB"
"Calcineurin","Tropomyosin 1 alpha chain"
"Calcineurin","Tropomyosin 2"
"Calcineurin","Trypsin"
"Calcineurin","UB2L3"
"Calcineurin","UBC9"
"Calcineurin","UBE2N"
"Calcineurin","UFC1"
"Calcineurin","UFM1"
"Calcineurin","ULBP-1"
"Calcineurin","ULBP-2"
"Calcineurin","ULBP-3"
"Calcineurin","UNC5H3"
"Calcineurin","VCAM-1"
"Calcineurin","VEGF"
"Calcineurin","VEGF sR3"
"Calcineurin","VEGF-C"
"Calcineurin","Vasoactive Intestinal Peptide"
"Calcineurin","WFKN2"
"Calcineurin","WIF-1"
"Calcineurin","WNT7A"
"Calcineurin","XEDAR"
"Calcineurin","XPNPEP1"
"Calcineurin","YES"
"Calcineurin","ZAP70"
"Calcineurin","a1-Antichymotrypsin"
"Calcineurin","a2-Macroglobulin"
"Calcineurin","amyloid precursor protein"
"Calcineurin","b-Endorphin"
"Calcineurin","b-NGF"
"Calcineurin","bFGF-R"
"Calcineurin","cIAP-2"
"Calcineurin","calgranulin B"
"Calcineurin","calreticulin"
"Calcineurin","complement factor H-related 5"
"Calcineurin","discoidin domain receptor 1"
"Calcineurin","eIF-5A-1"
"Calcineurin","gp130, soluble"
"Calcineurin","gpIIbIIIa"
"Calcineurin","hnRNP A/B"
"Calcineurin","hnRNP A2/B1"
"Calcineurin","kallikrein 13"
"Calcineurin","pTEN"
"Calcineurin","phosphoglycerate kinase 1"
"Calcineurin","prostatic binding protein"
"Calcineurin","sCD4"
"Calcineurin","sICAM-2"
"Calcineurin","sICAM-5"
"Calcineurin","sLeptin R"
"Calcineurin","sRANKL"
"Calcineurin","sTie-1"
"Calcineurin","sTie-2"
"Calcineurin","transcription factor MLR1, isoform CRA_b"
"Calcineurin","uPA"
"Calcineurin B a","17-beta-HSD 1"
"Calcineurin B a","4-1BB ligand"
"Calcineurin B a","40S ribosomal protein SA"
"Calcineurin B a","ABL2"
"Calcineurin B a","AIP"
"Calcineurin B a","AMNLS"
"Calcineurin B a","AN32B"
"Calcineurin B a","ART"
"Calcineurin B a","ASM3A"
"Calcineurin B a","ATP synthase beta chain"
"Calcineurin B a","ATS15"
"Calcineurin B a","Apo D"
"Calcineurin B a","B7-2"
"Calcineurin B a","BAFF Receptor"
"Calcineurin B a","BASI"
"Calcineurin B a","BCAR3"
"Calcineurin B a","BMP-14"
"Calcineurin B a","BMP-6"
"Calcineurin B a","BMP-7"
"Calcineurin B a","BRF-1"
"Calcineurin B a","BSP"
"Calcineurin B a","CAD15"
"Calcineurin B a","CAMK1"
"Calcineurin B a","CAMK1D"
"Calcineurin B a","CBG"
"Calcineurin B a","CD22"
"Calcineurin B a","CD226"
"Calcineurin B a","CHST2"
"Calcineurin B a","CLC7A"
"Calcineurin B a","CLM6"
"Calcineurin B a","CNTF"
"Calcineurin B a","CNTFR alpha"
"Calcineurin B a","COLEC12"
"Calcineurin B a","CSK21"
"Calcineurin B a","CTLA-4"
"Calcineurin B a","CXCL16, soluble"
"Calcineurin B a","Cadherin-5"
"Calcineurin B a","Cadherin-6"
"Calcineurin B a","Calcineurin B a"
"Calcineurin B a","Cardiotrophin-1"
"Calcineurin B a","Caspase-3"
"Calcineurin B a","Clusterin"
"Calcineurin B a","Coactosin-like protein"
"Calcineurin B a","Cofilin-1"
"Calcineurin B a","Cripto"
"Calcineurin B a","Cystatin-S"
"Calcineurin B a","Cytidylate kinase"
"Calcineurin B a","DLL4"
"Calcineurin B a","DRAK2"
"Calcineurin B a","DSC3"
"Calcineurin B a","DYRK3"
"Calcineurin B a","DnaJ homolog"
"Calcineurin B a","Dtk"
"Calcineurin B a","ENA-78"
"Calcineurin B a","ENPP7"
"Calcineurin B a","ERBB2"
"Calcineurin B a","Endoglin"
"Calcineurin B a","EphB4"
"Calcineurin B a","Epithelial cell kinase"
"Calcineurin B a","FCG3B"
"Calcineurin B a","FGFR-2"
"Calcineurin B a","FUT5"
"Calcineurin B a","Fibronectin"
"Calcineurin B a","G-CSF-R"
"Calcineurin B a","GAS1"
"Calcineurin B a","GFRa-3"
"Calcineurin B a","GHC2"
"Calcineurin B a","GOT1"
"Calcineurin B a","GRB2-related adapter protein 2"
"Calcineurin B a","Galectin-8"
"Calcineurin B a","Growth hormone receptor"
"Calcineurin B a","HAI-1"
"Calcineurin B a","HCG"
"Calcineurin B a","HSP70 protein 8"
"Calcineurin B a","IGF-I"
"Calcineurin B a","IGFBP-3"
"Calcineurin B a","IGFBP-5"
"Calcineurin B a","IL-13 Ra1"
"Calcineurin B a","IL-1F7"
"Calcineurin B a","IL-1b"
"Calcineurin B a","IL-2"
"Calcineurin B a","IL-2 sRa"
"Calcineurin B a","IL-23"
"Calcineurin B a","IL-3"
"Calcineurin B a","IL-4 sR"
"Calcineurin B a","IL-5"
"Calcineurin B a","IL22RA1"
"Calcineurin B a","ILT-2"
"Calcineurin B a","IMDH2"
"Calcineurin B a","IR"
"Calcineurin B a","K-ras"
"Calcineurin B a","KI2L4"
"Calcineurin B a","KLRF1"
"Calcineurin B a","LGMN"
"Calcineurin B a","LIMP II"
"Calcineurin B a","LSAMP"
"Calcineurin B a","LY86"
"Calcineurin B a","LY9"
"Calcineurin B a","MAPK5"
"Calcineurin B a","MASP3"
"Calcineurin B a","MCP-4"
"Calcineurin B a","MMEL2"
"Calcineurin B a","MMP-10"
"Calcineurin B a","MMP-14"
"Calcineurin B a","MMP-16"
"Calcineurin B a","MOZ"
"Calcineurin B a","MRCKB"
"Calcineurin B a","Macrophage mannose receptor"
"Calcineurin B a","Macrophage scavenger receptor"
"Calcineurin B a","Marapsin"
"Calcineurin B a","Met"
"Calcineurin B a","NADPH-P450 Oxidoreductase"
"Calcineurin B a","NANOG"
"Calcineurin B a","Nectin-like protein 2"
"Calcineurin B a","Noggin"
"Calcineurin B a","Nucleoside diphosphate kinase A"
"Calcineurin B a","OBCAM"
"Calcineurin B a","OCAD1"
"Calcineurin B a","PACAP-27"
"Calcineurin B a","PACAP-38"
"Calcineurin B a","PDE11"
"Calcineurin B a","PDE3A"
"Calcineurin B a","PDE5A"
"Calcineurin B a","PIGR"
"Calcineurin B a","PKC-A"
"Calcineurin B a","PKC-B-II"
"Calcineurin B a","PPIB"
"Calcineurin B a","PSME1"
"Calcineurin B a","PTP-1B"
"Calcineurin B a","Peroxiredoxin-5"
"Calcineurin B a","RANK"
"Calcineurin B a","RBP"
"Calcineurin B a","RGM-C"
"Calcineurin B a","RGMA"
"Calcineurin B a","RSPO2"
"Calcineurin B a","Rb"
"Calcineurin B a","SH21A"
"Calcineurin B a","SLAF7"
"Calcineurin B a","SLPI"
"Calcineurin B a","SNAA"
"Calcineurin B a","SORC2"
"Calcineurin B a","SPARCL1"
"Calcineurin B a","SREC-I"
"Calcineurin B a","STAB2"
"Calcineurin B a","STK16"
"Calcineurin B a","STRATIFIN"
"Calcineurin B a","STX1a"
"Calcineurin B a","Siglec-3"
"Calcineurin B a","Soggy-1"
"Calcineurin B a","TAK1-TAB1"
"Calcineurin B a","TGM3"
"Calcineurin B a","TIMD3"
"Calcineurin B a","TLR2"
"Calcineurin B a","TMA"
"Calcineurin B a","TNFSF15"
"Calcineurin B a","TPSG1"
"Calcineurin B a","TRAIL R1"
"Calcineurin B a","TXD12"
"Calcineurin B a","TYK2"
"Calcineurin B a","Thrombin"
"Calcineurin B a","TrATPase"
"Calcineurin B a","TrkA"
"Calcineurin B a","TrkB"
"Calcineurin B a","WISP-1"
"Calcineurin B a","annexin VI"
"Calcineurin B a","cGMP-stimulated PDE"
"Calcineurin B a","kallikrein 13"
"Calcineurin B a","kallikrein 14"
"Calcineurin B a","kallikrein 5"
"Calcineurin B a","pTEN"
"Calcineurin B a","phosphoglycerate kinase 1"
"Calcineurin B a","sFRP-3"
"Calcineurin B a","sICAM-3"
"Calcineurin B a","tPA"
"Calcineurin B a","vWF"
"Calpain I","14-3-3"
"Calpain I","17-beta-HSD 1"
"Calpain I","4-1BB"
"Calpain I","4-1BB ligand"
"Calpain I","41"
"Calpain I","4EBP2"
"Calpain I","6-Phosphogluconate dehydrogenase"
"Calpain I","6Ckine"
"Calpain I","ABL2"
"Calpain I","ACE2"
"Calpain I","ADAMTS-4"
"Calpain I","AGR2"
"Calpain I","AIF1"
"Calpain I","AK1A1"
"Calpain I","ALCAM"
"Calpain I","ALT"
"Calpain I","AMPK a1b1g1"
"Calpain I","AMPK a2b2g1"
"Calpain I","AMPM2"
"Calpain I","ANGL4"
"Calpain I","AREG"
"Calpain I","ARGI1"
"Calpain I","ARI3A"
"Calpain I","ARP19"
"Calpain I","ARSB"
"Calpain I","ARTS1"
"Calpain I","ATP synthase beta chain"
"Calpain I","ATS1"
"Calpain I","AURKB"
"Calpain I","Activated Protein C"
"Calpain I","Activin AB"
"Calpain I","Aflatoxin B1 aldehyde reductase"
"Calpain I","Albumin"
"Calpain I","Alkaline phosphatase, bone"
"Calpain I","Angiogenin"
"Calpain I","Angiopoietin-1"
"Calpain I","Angiopoietin-2"
"Calpain I","Angiopoietin-4"
"Calpain I","Angiostatin"
"Calpain I","Apo A-I"
"Calpain I","Apo B"
"Calpain I","Artemin"
"Calpain I","Aurora kinase A"
"Calpain I","Azurocidin"
"Calpain I","B7"
"Calpain I","B7-2"
"Calpain I","B7-H2"
"Calpain I","BAFF"
"Calpain I","BARK1"
"Calpain I","BCAM"
"Calpain I","BCAR3"
"Calpain I","BCL2-like 1 protein"
"Calpain I","BDNF"
"Calpain I","BGH3"
"Calpain I","BGN"
"Calpain I","BLC"
"Calpain I","BMP RII"
"Calpain I","BMP-1"
"Calpain I","BMP-6"
"Calpain I","BMP10"
"Calpain I","BMPER"
"Calpain I","BMPR1A"
"Calpain I","BMX"
"Calpain I","BOC"
"Calpain I","BSSP4"
"Calpain I","BST1"
"Calpain I","BTK"
"Calpain I","Bcl-2"
"Calpain I","Bone proteoglycan II"
"Calpain I","C1-Esterase Inhibitor"
"Calpain I","C1QBP"
"Calpain I","C2"
"Calpain I","C34 gp41 HIV Fragment"
"Calpain I","C7"
"Calpain I","C8"
"Calpain I","CAD15"
"Calpain I","CAMK1"
"Calpain I","CAMK1D"
"Calpain I","CAMK2A"
"Calpain I","CAMK2B"
"Calpain I","CAMK2D"
"Calpain I","CATC"
"Calpain I","CATZ"
"Calpain I","CBPE"
"Calpain I","CBX5"
"Calpain I","CD109"
"Calpain I","CD22"
"Calpain I","CD226"
"Calpain I","CD30"
"Calpain I","CD30 Ligand"
"Calpain I","CD39"
"Calpain I","CD40 ligand, soluble"
"Calpain I","CD48"
"Calpain I","CD97"
"Calpain I","CDC37"
"Calpain I","CDK1/cyclin B"
"Calpain I","CDK2/cyclin A"
"Calpain I","CDK5/p35"
"Calpain I","CDK8/cyclin C"
"Calpain I","CDON"
"Calpain I","CFC1"
"Calpain I","CHK1"
"Calpain I","CHL1"
"Calpain I","CHST2"
"Calpain I","CHST6"
"Calpain I","CK2-A1:B"
"Calpain I","CK2-A2:B"
"Calpain I","CLC1B"
"Calpain I","CLC4K"
"Calpain I","CLC7A"
"Calpain I","CLF-1/CLC Complex"
"Calpain I","CNTF"
"Calpain I","CNTFR alpha"
"Calpain I","CNTN2"
"Calpain I","COLEC12"
"Calpain I","COMMD7"
"Calpain I","CONA1"
"Calpain I","CPNE1"
"Calpain I","CRDL1"
"Calpain I","CRK"
"Calpain I","CRTAM"
"Calpain I","CSK"
"Calpain I","CSK21"
"Calpain I","CTAP-III"
"Calpain I","CTGF"
"Calpain I","CTLA-4"
"Calpain I","CXCL16, soluble"
"Calpain I","CaMKK alpha"
"Calpain I","Cadherin E"
"Calpain I","Cadherin-12"
"Calpain I","Cadherin-5"
"Calpain I","Calcineurin"
"Calpain I","Calpain I"
"Calpain I","Calpastatin"
"Calpain I","Carbonic Anhydrase IV"
"Calpain I","Carbonic Anhydrase X"
"Calpain I","Carbonic anhydrase 6"
"Calpain I","Carbonic anhydrase I"
"Calpain I","Carbonic anhydrase XIII"
"Calpain I","Caspase-2"
"Calpain I","Caspase-3"
"Calpain I","Cathepsin D"
"Calpain I","Cathepsin S"
"Calpain I","Cathepsin V"
"Calpain I","Chk2"
"Calpain I","Chymase"
"Calpain I","Ck-b-8-1"
"Calpain I","Coagulation Factor IX"
"Calpain I","Coagulation Factor IXab"
"Calpain I","Coagulation Factor X"
"Calpain I","Coagulation Factor Xa"
"Calpain I","Collectin Kidney 1"
"Calpain I","Contactin-4"
"Calpain I","Cripto"
"Calpain I","Cyclophilin A"
"Calpain I","Cyclophilin F"
"Calpain I","Cystatin M"
"Calpain I","Cytidylate kinase"
"Calpain I","Cytochrome P450 3A4"
"Calpain I","DAF"
"Calpain I","DAPK2"
"Calpain I","DBNL"
"Calpain I","DEAD-box protein 19B"
"Calpain I","DHH"
"Calpain I","DKK1"
"Calpain I","DKK3"
"Calpain I","DLL1"
"Calpain I","DLL4"
"Calpain I","DLRB1"
"Calpain I","DMP1"
"Calpain I","DR6"
"Calpain I","DRAK2"
"Calpain I","DRG-1"
"Calpain I","DRR1"
"Calpain I","DSC3"
"Calpain I","DUS3"
"Calpain I","DYRK3"
"Calpain I","DcR3"
"Calpain I","Desmoglein-1"
"Calpain I","Discoidin domain receptor 2"
"Calpain I","Dtk"
"Calpain I","ECM1"
"Calpain I","EDA"
"Calpain I","EDAR"
"Calpain I","EF-1-beta"
"Calpain I","EMAP-2"
"Calpain I","EMR2"
"Calpain I","ENTP3"
"Calpain I","EP15R"
"Calpain I","EPHA3"
"Calpain I","EPHAA"
"Calpain I","EPHB2"
"Calpain I","EPI"
"Calpain I","EPO-R"
"Calpain I","ER"
"Calpain I","ERAB"
"Calpain I","ERBB1"
"Calpain I","ERBB2"
"Calpain I","ERBB3"
"Calpain I","ERK-1"
"Calpain I","Endocan"
"Calpain I","Endoglin"
"Calpain I","Endostatin"
"Calpain I","Endothelin-converting enzyme 1"
"Calpain I","EphA5"
"Calpain I","EphB6"
"Calpain I","Ephrin-A4"
"Calpain I","Ephrin-A5"
"Calpain I","Epithelial cell kinase"
"Calpain I","Esterase D"
"Calpain I","FCAR"
"Calpain I","FER"
"Calpain I","FGF-10"
"Calpain I","FGF-16"
"Calpain I","FGF-17"
"Calpain I","FGF-19"
"Calpain I","FGF-4"
"Calpain I","FGF-5"
"Calpain I","FGF-6"
"Calpain I","FGF-8A"
"Calpain I","FGF-8B"
"Calpain I","FGF7"
"Calpain I","FGR"
"Calpain I","FLRT1"
"Calpain I","FSH"
"Calpain I","FST"
"Calpain I","FSTL3"
"Calpain I","FYN"
"Calpain I","Fas ligand, soluble"
"Calpain I","Flt-3"
"Calpain I","Flt3 ligand"
"Calpain I","Fractalkine/CX3CL-1"
"Calpain I","G-CSF"
"Calpain I","G-CSF-R"
"Calpain I","GA733-1 protein"
"Calpain I","GCP-2"
"Calpain I","GDF-11"
"Calpain I","GFAP"
"Calpain I","GFRa-1"
"Calpain I","GFRa-2"
"Calpain I","GFRa-3"
"Calpain I","GHC2"
"Calpain I","GIB"
"Calpain I","GNS"
"Calpain I","GP1BA"
"Calpain I","GPVI"
"Calpain I","GRB2-related adapter protein 2"
"Calpain I","GREM1"
"Calpain I","GRN"
"Calpain I","GSK-3 alpha/beta"
"Calpain I","GV"
"Calpain I","Galectin-3"
"Calpain I","Galectin-4"
"Calpain I","Galectin-8"
"Calpain I","Glucocorticoid receptor"
"Calpain I","Glutamate carboxypeptidase"
"Calpain I","Glutathione S-transferase Pi"
"Calpain I","Glypican 3"
"Calpain I","Gro-b/g"
"Calpain I","H6ST1"
"Calpain I","HAI-1"
"Calpain I","HB-EGF"
"Calpain I","HCC-4"
"Calpain I","HCG"
"Calpain I","HCK"
"Calpain I","HDAC8"
"Calpain I","HDGR2"
"Calpain I","HINT1"
"Calpain I","HMGR"
"Calpain I","HNRPQ"
"Calpain I","HO-2"
"Calpain I","HPG-"
"Calpain I","HPLN1"
"Calpain I","HPV E7 Type18"
"Calpain I","HSP 40"
"Calpain I","HSP 60"
"Calpain I","HSP 90a/b"
"Calpain I","HTRA2"
"Calpain I","HVEM"
"Calpain I","Hat1"
"Calpain I","Hemoglobin"
"Calpain I","Histone H1.2"
"Calpain I","I-309"
"Calpain I","IDS"
"Calpain I","IF4G2"
"Calpain I","IFN-g"
"Calpain I","IFN-lambda 1"
"Calpain I","IGF-I sR"
"Calpain I","IGF-II receptor"
"Calpain I","IGFBP-1"
"Calpain I","IGFBP-2"
"Calpain I","IGFBP-4"
"Calpain I","IGFBP-5"
"Calpain I","IGFBP-6"
"Calpain I","IGFBP-7"
"Calpain I","IL-1 R AcP"
"Calpain I","IL-1 sR9"
"Calpain I","IL-1 sRI"
"Calpain I","IL-10 Rb"
"Calpain I","IL-11"
"Calpain I","IL-11 RA"
"Calpain I","IL-12"
"Calpain I","IL-12 Rb1"
"Calpain I","IL-17"
"Calpain I","IL-17 RD"
"Calpain I","IL-17B"
"Calpain I","IL-17B R"
"Calpain I","IL-18 BPa"
"Calpain I","IL-18 Ra"
"Calpain I","IL-18 Rb"
"Calpain I","IL-19"
"Calpain I","IL-1F7"
"Calpain I","IL-1a"
"Calpain I","IL-1b"
"Calpain I","IL-2 sRg"
"Calpain I","IL-20 Ra"
"Calpain I","IL-22"
"Calpain I","IL-23 R"
"Calpain I","IL-3"
"Calpain I","IL-3 Ra"
"Calpain I","IL-34"
"Calpain I","IL-4"
"Calpain I","IL-4 sR"
"Calpain I","IL-5"
"Calpain I","IL-6"
"Calpain I","IL-7"
"Calpain I","IL-7 Ra"
"Calpain I","IMB1"
"Calpain I","IMDH2"
"Calpain I","ING1"
"Calpain I","IR"
"Calpain I","JAG1"
"Calpain I","JAG2"
"Calpain I","JAM-C"
"Calpain I","JAML1"
"Calpain I","JNK2"
"Calpain I","KI2L4"
"Calpain I","KI3S1"
"Calpain I","KIF23"
"Calpain I","KIRR3"
"Calpain I","KLRF1"
"Calpain I","KPCI"
"Calpain I","KREM2"
"Calpain I","KYNU"
"Calpain I","Kallikrein 4"
"Calpain I","Kallikrein 6"
"Calpain I","Kallistatin"
"Calpain I","Karyopherin-a2"
"Calpain I","Keratin 18"
"Calpain I","Ku70"
"Calpain I","LCMT1"
"Calpain I","LD78-beta"
"Calpain I","LDH-H 1"
"Calpain I","LG3BP"
"Calpain I","LGMN"
"Calpain I","LIF sR"
"Calpain I","LRIG3"
"Calpain I","LRP8"
"Calpain I","LSAMP"
"Calpain I","LY86"
"Calpain I","LY9"
"Calpain I","LYN"
