"hyperedge_id","protein_id"
"CAMK1","annexin I"
"CAMK1","annexin II"
"CAMK1","annexin VI"
"CAMK1","b-ECGF"
"CAMK1","b-NGF"
"CAMK1","bFGF-R"
"CAMK1","carbonic anhydrase II"
"CAMK1","complement factor H-related 5"
"CAMK1","dopa decarboxylase"
"CAMK1","eIF-5"
"CAMK1","eIF-5A-1"
"CAMK1","gpIIbIIIa"
"CAMK1","granzyme A"
"CAMK1","iC3b"
"CAMK1","kallikrein 14"
"CAMK1","p60-Src"
"CAMK1","pTEN"
"CAMK1","phosphoglycerate kinase 1"
"CAMK1","sCD163"
"CAMK1","sFRP-3"
"CAMK1","sICAM-3"
"CAMK1","sL-Selectin"
"CAMK1","sLeptin R"
"CAMK1","sTie-1"
"CAMK1","tPA"
"CAMK1","tau"
"CAMK1D","40S ribosomal protein SA"
"CAMK1D","ABL1"
"CAMK1D","ACE2"
"CAMK1D","ALT"
"CAMK1D","AMHR2"
"CAMK1D","AMPK a1b1g1"
"CAMK1D","ANGL3"
"CAMK1D","ANR63"
"CAMK1D","ARMEL"
"CAMK1D","ART"
"CAMK1D","ARTS1"
"CAMK1D","ASM3A"
"CAMK1D","ATP synthase beta chain"
"CAMK1D","Activin RIB"
"CAMK1D","Adiponectin"
"CAMK1D","Afamin"
"CAMK1D","Albumin"
"CAMK1D","Alkaline phosphatase, bone"
"CAMK1D","Alkaline phosphatase, liver"
"CAMK1D","Angiogenin"
"CAMK1D","Angiopoietin-1"
"CAMK1D","Angiotensinogen"
"CAMK1D","Apo A-I"
"CAMK1D","Apo D"
"CAMK1D","Apo E"
"CAMK1D","Apo E3"
"CAMK1D","Apo E4"
"CAMK1D","Artemin"
"CAMK1D","Arylsulfatase A"
"CAMK1D","B7-2"
"CAMK1D","B7-H1"
"CAMK1D","B7-H2"
"CAMK1D","BCMA"
"CAMK1D","BDNF"
"CAMK1D","BGN"
"CAMK1D","BMP-14"
"CAMK1D","BMP-7"
"CAMK1D","BMP10"
"CAMK1D","BMPR1A"
"CAMK1D","BNP"
"CAMK1D","BNP-32"
"CAMK1D","BPI"
"CAMK1D","BPSA"
"CAMK1D","BRF-1"
"CAMK1D","BSP"
"CAMK1D","BSSP4"
"CAMK1D","BST1"
"CAMK1D","BTG"
"CAMK1D","Bcl-2"
"CAMK1D","Bone proteoglycan II"
"CAMK1D","C1-Esterase Inhibitor"
"CAMK1D","C1r"
"CAMK1D","C1s"
"CAMK1D","C3"
"CAMK1D","C3adesArg"
"CAMK1D","C4"
"CAMK1D","C5"
"CAMK1D","C5a"
"CAMK1D","C5b, 6 Complex"
"CAMK1D","C7"
"CAMK1D","CAMK1D"
"CAMK1D","CAMK2A"
"CAMK1D","CATC"
"CAMK1D","CBX5"
"CAMK1D","CCL28"
"CAMK1D","CD22"
"CAMK1D","CD23"
"CAMK1D","CD27"
"CAMK1D","CD30"
"CAMK1D","CD36 ANTIGEN"
"CAMK1D","CD48"
"CAMK1D","CD5L"
"CAMK1D","CDK5/p35"
"CAMK1D","CG073"
"CAMK1D","CK094"
"CAMK1D","CNTFR alpha"
"CAMK1D","CO8A1"
"CAMK1D","CRTAM"
"CAMK1D","CS084"
"CAMK1D","CYTF"
"CAMK1D","CYTN"
"CAMK1D","CYTT"
"CAMK1D","Cadherin E"
"CAMK1D","Calpastatin"
"CAMK1D","Carbonic Anhydrase X"
"CAMK1D","Carbonic anhydrase 6"
"CAMK1D","Carbonic anhydrase 9"
"CAMK1D","Carbonic anhydrase VII"
"CAMK1D","Cathepsin A"
"CAMK1D","Cathepsin D"
"CAMK1D","Coagulation Factor Xa"
"CAMK1D","Contactin-4"
"CAMK1D","Corticotropin-lipotropin"
"CAMK1D","Cripto"
"CAMK1D","Cyclophilin A"
"CAMK1D","Cystatin M"
"CAMK1D","Cytochrome c"
"CAMK1D","DAF"
"CAMK1D","DAN"
"CAMK1D","DEAD-box protein 19B"
"CAMK1D","DLC8"
"CAMK1D","DR3"
"CAMK1D","DR6"
"CAMK1D","DRG-1"
"CAMK1D","DSC3"
"CAMK1D","Desmoglein-2"
"CAMK1D","EDAR"
"CAMK1D","EG-VEGF"
"CAMK1D","EGFRvIII"
"CAMK1D","EMAP-2"
"CAMK1D","ENTP3"
"CAMK1D","EPHAA"
"CAMK1D","EPO-R"
"CAMK1D","ER"
"CAMK1D","ERBB2"
"CAMK1D","ERBB3"
"CAMK1D","ERP29"
"CAMK1D","ES1"
"CAMK1D","ESPN"
"CAMK1D","ETHE1"
"CAMK1D","Elafin"
"CAMK1D","Elastase"
"CAMK1D","Endostatin"
"CAMK1D","Eotaxin-2"
"CAMK1D","EphA5"
"CAMK1D","Epo"
"CAMK1D","F229A"
"CAMK1D","FAM107B"
"CAMK1D","FCG2A/B"
"CAMK1D","FCG3B"
"CAMK1D","FCRL3"
"CAMK1D","FGF-5"
"CAMK1D","FGF-8"
"CAMK1D","FGF-8F"
"CAMK1D","FGFR-2"
"CAMK1D","FGFR-3"
"CAMK1D","FGFR4"
"CAMK1D","FN1.2"
"CAMK1D","FN1.4"
"CAMK1D","FSTL3"
"CAMK1D","FUT5"
"CAMK1D","Factor B"
"CAMK1D","Fas ligand, soluble"
"CAMK1D","Fibrinogen"
"CAMK1D","Fractalkine/CX3CL-1"
"CAMK1D","G-CSF"
"CAMK1D","G-CSF-R"
"CAMK1D","GAPDH, liver"
"CAMK1D","GDF-9"
"CAMK1D","GFAP"
"CAMK1D","GM-CSF"
"CAMK1D","GNT2C"
"CAMK1D","GP114"
"CAMK1D","GPC2"
"CAMK1D","GRN"
"CAMK1D","GSTA3"
"CAMK1D","GX"
"CAMK1D","Galectin-4"
"CAMK1D","Galectin-8"
"CAMK1D","Glypican 3"
"CAMK1D","Gro-a"
"CAMK1D","H6ST1"
"CAMK1D","HAI-1"
"CAMK1D","HCC-4"
"CAMK1D","HDGR2"
"CAMK1D","HGF"
"CAMK1D","HINT1"
"CAMK1D","HMG-1"
"CAMK1D","HNRPQ"
"CAMK1D","HPT"
"CAMK1D","HPV E7 Type 16"
"CAMK1D","HRG"
"CAMK1D","Haptoglobin, Mixed Type"
"CAMK1D","Hat1"
"CAMK1D","Hemoglobin"
"CAMK1D","Hemopexin"
"CAMK1D","Heparin cofactor II"
"CAMK1D","Histone H1.2"
"CAMK1D","I-TAC"
"CAMK1D","ICOS"
"CAMK1D","IDS"
"CAMK1D","IDUA"
"CAMK1D","IF4G2"
"CAMK1D","IFNL4"
"CAMK1D","IGFBP-1"
"CAMK1D","IGFBP-4"
"CAMK1D","IGFBP-5"
"CAMK1D","IL-1 sRI"
"CAMK1D","IL-10"
"CAMK1D","IL-10 Rb"
"CAMK1D","IL-12"
"CAMK1D","IL-12 RB2"
"CAMK1D","IL-13"
"CAMK1D","IL-15 Ra"
"CAMK1D","IL-17B R"
"CAMK1D","IL-18 Rb"
"CAMK1D","IL-1Rrp2"
"CAMK1D","IL-1b"
"CAMK1D","IL-2 sRa"
"CAMK1D","IL-22BP"
"CAMK1D","IL-23"
"CAMK1D","IL-4 sR"
"CAMK1D","IL-5 Ra"
"CAMK1D","IL-7"
"CAMK1D","IL22RA1"
"CAMK1D","IMDH2"
"CAMK1D","IR"
"CAMK1D","ISM1"
"CAMK1D","ITI heavy chain H4"
"CAMK1D","IgE"
"CAMK1D","IgG"
"CAMK1D","IgM"
"CAMK1D","Inhibin bA chain"
"CAMK1D","Integrin aVb5"
"CAMK1D","JAG1"
"CAMK1D","JAM-B"
"CAMK1D","KI2L4"
"CAMK1D","KI3L2"
"CAMK1D","KIAP"
"CAMK1D","KIRR3"
"CAMK1D","Kallikrein 4"
"CAMK1D","Kallikrein 7"
"CAMK1D","Keratin 18"
"CAMK1D","Kininogen, HMW, Two Chain"
"CAMK1D","Kininostatin"
"CAMK1D","L-VEGF165"
"CAMK1D","LBP"
"CAMK1D","LCK"
"CAMK1D","LG3BP"
"CAMK1D","LIF sR"
"CAMK1D","LIN7B"
"CAMK1D","LRIG3"
"CAMK1D","LRP8"
"CAMK1D","LRRT1"
"CAMK1D","LRRT3"
"CAMK1D","LY9"
"CAMK1D","Layilin"
"CAMK1D","Livin B"
"CAMK1D","Lymphotoxin a1/b2"
"CAMK1D","MAPK5"
"CAMK1D","MATN2"
"CAMK1D","MATN3"
"CAMK1D","MBD4"
"CAMK1D","MBL"
"CAMK1D","MDC"
"CAMK1D","MFRP"
"CAMK1D","MIA"
"CAMK1D","MICB"
"CAMK1D","MIF"
"CAMK1D","MIP-3a"
"CAMK1D","MIP-5"
"CAMK1D","MK11"
"CAMK1D","MK13"
"CAMK1D","MMP-12"
"CAMK1D","MMP-13"
"CAMK1D","MMP-14"
"CAMK1D","MMP-3"
"CAMK1D","MMP-9"
"CAMK1D","MOZ"
"CAMK1D","MP2K4"
"CAMK1D","MSP"
"CAMK1D","MSP R"
"CAMK1D","Macrophage mannose receptor"
"CAMK1D","Macrophage scavenger receptor"
"CAMK1D","Midkine"
"CAMK1D","Myeloperoxidase"
"CAMK1D","N-terminal pro-BNP"
"CAMK1D","NCAM1"
"CAMK1D","NDP kinase B"
"CAMK1D","NID2"
"CAMK1D","NOTC2"
"CAMK1D","NRX1A"
"CAMK1D","NRX1B"
"CAMK1D","NRX3A"
"CAMK1D","NRX3B"
"CAMK1D","NUDC3"
"CAMK1D","NXPH1"
"CAMK1D","Neurotrophin-5"
"CAMK1D","Nidogen"
"CAMK1D","Noggin"
"CAMK1D","NovH"
"CAMK1D","OX40 Ligand"
"CAMK1D","Oxidized PARK7"
"CAMK1D","PACA"
"CAMK1D","PACAP-27"
"CAMK1D","PAI-1"
"CAMK1D","PAL4D"
"CAMK1D","PARK7"
"CAMK1D","PBP"
"CAMK1D","PCNA"
"CAMK1D","PCSK9"
"CAMK1D","PD-L2"
"CAMK1D","PDE7A"
"CAMK1D","PDGF Rb"
"CAMK1D","PECAM-1"
"CAMK1D","PFD5"
"CAMK1D","PH"
"CAMK1D","PIK3CA/PIK3R1"
"CAMK1D","PLK-1"
"CAMK1D","PP13G"
"CAMK1D","PPIB"
"CAMK1D","PRKACA"
"CAMK1D","PSA1"
"CAMK1D","PTHrP"
"CAMK1D","PTP-1B"
"CAMK1D","PTP-1C"
"CAMK1D","Parathyroid Hormone1-34"
"CAMK1D","Peroxiredoxin-1"
"CAMK1D","Peroxiredoxin-5"
"CAMK1D","PlGF"
"CAMK1D","Plasmin"
"CAMK1D","Prolactin Receptor"
"CAMK1D","Protein disulfide-isomerase"
"CAMK1D","RGMB"
"CAMK1D","ROR1"
"CAMK1D","RS7"
"CAMK1D","RSPO2"
"CAMK1D","RTN4"
"CAMK1D","SAA"
"CAMK1D","SIRT2"
"CAMK1D","SKP1"
"CAMK1D","SLAF5"
"CAMK1D","SLAF6"
"CAMK1D","SLAF7"
"CAMK1D","SOD"
"CAMK1D","SP-D"
"CAMK1D","SPARCL1"
"CAMK1D","SREC-II"
"CAMK1D","STRATIFIN"
"CAMK1D","Secretin"
"CAMK1D","Semaphorin 3A"
"CAMK1D","Semaphorin 3E"
"CAMK1D","Semaphorin-6A"
"CAMK1D","Siglec-3"
"CAMK1D","Somatostatin-28"
"CAMK1D","TACI"
"CAMK1D","TCP2L"
"CAMK1D","TGF-b R III"
"CAMK1D","TGF-b3"
"CAMK1D","TIG2"
"CAMK1D","TIMP-1"
"CAMK1D","TLR4:MD-2 complex"
"CAMK1D","TMA"
"CAMK1D","TNFSF18"
"CAMK1D","TPSB2"
"CAMK1D","TPSG1"
"CAMK1D","TRAIL R1"
"CAMK1D","TWEAK"
"CAMK1D","Tenascin"
"CAMK1D","Testican-2"
"CAMK1D","Thrombin"
"CAMK1D","Thrombospondin-1"
"CAMK1D","Topoisomerase I"
"CAMK1D","TrATPase"
"CAMK1D","TrkA"
"CAMK1D","TrkC"
"CAMK1D","Tropomyosin 1 alpha chain"
"CAMK1D","Trypsin"
"CAMK1D","Trypsin 2"
"CAMK1D","UNC5H4"
"CAMK1D","UPK3L"
"CAMK1D","Ubiquitin"
"CAMK1D","VEGF121"
"CAMK1D","VWC2L"
"CAMK1D","WFKN2"
"CAMK1D","XEDAR"
"CAMK1D","a1-Antitrypsin"
"CAMK1D","a2-Antiplasmin"
"CAMK1D","a2-HS-Glycoprotein"
"CAMK1D","alpha-1-antichymotrypsin complex"
"CAMK1D","bFGF"
"CAMK1D","contactin-1"
"CAMK1D","discoidin domain receptor 1"
"CAMK1D","hnRNP A/B"
"CAMK1D","hnRNP A2/B1"
"CAMK1D","kallikrein 14"
"CAMK1D","kallikrein 8"
"CAMK1D","p27Kip1"
"CAMK1D","p60-Src"
"CAMK1D","paraoxonase 1"
"CAMK1D","prostatic binding protein"
"CAMK1D","sCD4"
"CAMK1D","sE-Selectin"
"CAMK1D","sICAM-3"
"CAMK1D","sL-Selectin"
"CAMK1D","sRAGE"
"CAMK1D","sTie-2"
"CAMK1D","transcription factor MLR1, isoform CRA_b"
"CAMK1D","uPA"
"CAMK2A","14-3-3"
"CAMK2A","4-1BB"
"CAMK2A","40S ribosomal protein SA"
"CAMK2A","ABL1"
"CAMK2A","ACTH"
"CAMK2A","AK1A1"
"CAMK2A","ALK-1"
"CAMK2A","AMHR2"
"CAMK2A","AMPK a2b2g1"
"CAMK2A","AN32B"
"CAMK2A","ANGL3"
"CAMK2A","ANGL4"
"CAMK2A","ANR63"
"CAMK2A","ARMEL"
"CAMK2A","ARSB"
"CAMK2A","ARTS1"
"CAMK2A","ASAHL"
"CAMK2A","ASGR1"
"CAMK2A","ASM3A"
"CAMK2A","ATP synthase beta chain"
"CAMK2A","ATS13"
"CAMK2A","AURKB"
"CAMK2A","Activated Protein C"
"CAMK2A","Activin RIB"
"CAMK2A","Alkaline phosphatase, liver"
"CAMK2A","Aminoacylase-1"
"CAMK2A","Angiogenin"
"CAMK2A","Angiostatin"
"CAMK2A","Angiotensinogen"
"CAMK2A","Antithrombin III"
"CAMK2A","Apo A-I"
"CAMK2A","Apo D"
"CAMK2A","Apo E2"
"CAMK2A","B7-H1"
"CAMK2A","BLC"
"CAMK2A","BMP-6"
"CAMK2A","BMP-7"
"CAMK2A","BMX"
"CAMK2A","BNP"
"CAMK2A","BNP-32"
"CAMK2A","BPSA"
"CAMK2A","BRF-1"
"CAMK2A","BSP"
"CAMK2A","BTG"
"CAMK2A","C1-Esterase Inhibitor"
"CAMK2A","C1r"
"CAMK2A","C2"
"CAMK2A","C3"
"CAMK2A","C34 gp41 HIV Fragment"
"CAMK2A","C3a"
"CAMK2A","C3adesArg"
"CAMK2A","C4b"
"CAMK2A","C7"
"CAMK2A","C9"
"CAMK2A","CAMK1"
"CAMK2A","CAMK1D"
"CAMK2A","CAMK2A"
"CAMK2A","CAMK2B"
"CAMK2A","CAMK2D"
"CAMK2A","CATC"
"CAMK2A","CATZ"
"CAMK2A","CD109"
"CAMK2A","CD30"
"CAMK2A","CD70"
"CAMK2A","CDK5/p35"
"CAMK2A","CFC1"
"CAMK2A","CG073"
"CAMK2A","CHL1"
"CAMK2A","CHST6"
"CAMK2A","CK-BB"
"CAMK2A","CK-MB"
"CAMK2A","CK094"
"CAMK2A","CLC7A"
"CAMK2A","CNDP1"
"CAMK2A","COMMD7"
"CAMK2A","COX-2"
"CAMK2A","CRDL1"
"CAMK2A","CRK"
"CAMK2A","CRP"
"CAMK2A","CS084"
"CAMK2A","CTLA-4"
"CAMK2A","CYTT"
"CAMK2A","Cadherin E"
"CAMK2A","Cadherin-2"
"CAMK2A","Calpain I"
"CAMK2A","Carbonic Anhydrase X"
"CAMK2A","Carbonic anhydrase VII"
"CAMK2A","Carbonic anhydrase XIII"
"CAMK2A","Cardiotrophin-1"
"CAMK2A","Caspase-10"
"CAMK2A","Catalase"
"CAMK2A","Cathepsin A"
"CAMK2A","Cathepsin B"
"CAMK2A","Cathepsin D"
"CAMK2A","Cathepsin G"
"CAMK2A","Chitotriosidase-1"
"CAMK2A","Ck-b-8-1"
"CAMK2A","Clusterin"
"CAMK2A","Coagulation Factor X"
"CAMK2A","Coagulation Factor XI"
"CAMK2A","Cofilin-1"
"CAMK2A","Collectin Kidney 1"
"CAMK2A","Contactin-5"
"CAMK2A","Corticotropin-lipotropin"
"CAMK2A","Cyclophilin A"
"CAMK2A","Cytochrome P450 3A4"
"CAMK2A","D-dimer"
"CAMK2A","DAN"
"CAMK2A","DKK3"
"CAMK2A","DRG-1"
"CAMK2A","DSC3"
"CAMK2A","DUS3"
"CAMK2A","Dtk"
"CAMK2A","ECM1"
"CAMK2A","EG-VEGF"
"CAMK2A","EGFRvIII"
"CAMK2A","EMR2"
"CAMK2A","ENTP5"
"CAMK2A","EPHAA"
"CAMK2A","EPI"
"CAMK2A","ER"
"CAMK2A","ERBB1"
"CAMK2A","ERBB3"
"CAMK2A","ES1"
"CAMK2A","ESPN"
"CAMK2A","ETHE1"
"CAMK2A","Elastase"
"CAMK2A","Endocan"
"CAMK2A","Endostatin"
"CAMK2A","Endothelin-converting enzyme 1"
"CAMK2A","EphB6"
"CAMK2A","F229A"
"CAMK2A","FCG2A/B"
"CAMK2A","FCN1"
"CAMK2A","FCN2"
"CAMK2A","FCRL3"
"CAMK2A","FER"
"CAMK2A","FETUB"
"CAMK2A","FGF-20"
"CAMK2A","FGF-8"
"CAMK2A","FGF-8A"
"CAMK2A","FGF-8B"
"CAMK2A","FGF-8F"
"CAMK2A","FGF23"
"CAMK2A","FGF9"
"CAMK2A","FN1.2"
"CAMK2A","FN1.4"
"CAMK2A","FSH"
"CAMK2A","Factor D"
"CAMK2A","Factor H"
"CAMK2A","Factor I"
"CAMK2A","Fas ligand, soluble"
"CAMK2A","Fibrinogen"
"CAMK2A","Fibrinogen g-chain dimer"
"CAMK2A","GFRa-1"
"CAMK2A","GIB"
"CAMK2A","GIIE"
"CAMK2A","GM-CSF"
"CAMK2A","GNS"
"CAMK2A","GNT2C"
"CAMK2A","GOT1"
"CAMK2A","GP114"
"CAMK2A","GPC5"
"CAMK2A","GRN"
"CAMK2A","Galectin-8"
"CAMK2A","Glucagon"
"CAMK2A","Glucocorticoid receptor"
"CAMK2A","Glutathione S-transferase Pi"
"CAMK2A","Glypican 3"
"CAMK2A","Granulysin"
"CAMK2A","Granzyme B"
"CAMK2A","Growth hormone receptor"
"CAMK2A","HAI-1"
"CAMK2A","HB-EGF"
"CAMK2A","HCC-4"
"CAMK2A","HNRPQ"
"CAMK2A","HPLN1"
"CAMK2A","HPT"
"CAMK2A","HRG"
"CAMK2A","HSP 90a/b"
"CAMK2A","HVEM"
"CAMK2A","Hemoglobin"
"CAMK2A","Hemopexin"
"CAMK2A","Histone H2A.z"
"CAMK2A","IDS"
"CAMK2A","IF4G2"
"CAMK2A","IFN-aA"
"CAMK2A","IFN-g R1"
"CAMK2A","IFN-lambda 2"
"CAMK2A","IFNL4"
"CAMK2A","IGF-II receptor"
"CAMK2A","IGFBP-1"
"CAMK2A","IGFBP-4"
"CAMK2A","IGFBP-7"
"CAMK2A","IL-11 RA"
"CAMK2A","IL-12"
"CAMK2A","IL-13 Ra1"
"CAMK2A","IL-15 Ra"
"CAMK2A","IL-17 sR"
"CAMK2A","IL-17B"
"CAMK2A","IL-17B R"
"CAMK2A","IL-17D"
"CAMK2A","IL-17E"
"CAMK2A","IL-18 Ra"
"CAMK2A","IL-1Rrp2"
"CAMK2A","IL-1a"
"CAMK2A","IL-2"
"CAMK2A","IL-2 sRa"
"CAMK2A","IL-20 Ra"
"CAMK2A","IL-23"
"CAMK2A","IL-23 R"
"CAMK2A","IL-34"
"CAMK2A","IL-5"
"CAMK2A","IL-6 sRa"
"CAMK2A","IL22RA1"
"CAMK2A","ING1"
"CAMK2A","ISM1"
"CAMK2A","ITI heavy chain H4"
"CAMK2A","IgD"
"CAMK2A","IgE"
"CAMK2A","IgG"
"CAMK2A","Inhibin bA chain"
"CAMK2A","Integrin a1b1"
"CAMK2A","Integrin aVb5"
"CAMK2A","JAK2"
"CAMK2A","JAM-B"
"CAMK2A","KIAP"
"CAMK2A","KIF23"
"CAMK2A","KPCI"
"CAMK2A","KPCT"
"CAMK2A","KYNU"
"CAMK2A","Kallistatin"
"CAMK2A","Karyopherin-a2"
"CAMK2A","Kininogen, HMW"
"CAMK2A","Kininogen, HMW, Two Chain"
"CAMK2A","Kininostatin"
"CAMK2A","L-VEGF165"
"CAMK2A","LAG-1"
"CAMK2A","LAG-3"
"CAMK2A","LBP"
"CAMK2A","LCK"
"CAMK2A","LIF sR"
"CAMK2A","LIGHT"
"CAMK2A","LIMP II"
"CAMK2A","LIN7B"
"CAMK2A","LRRT3"
"CAMK2A","LY86"
"CAMK2A","LYVE1"
"CAMK2A","Layilin"
"CAMK2A","Lymphotactin"
"CAMK2A","Lymphotoxin a1/b2"
"CAMK2A","M-CSF R"
"CAMK2A","MATN3"
"CAMK2A","MCP-2"
"CAMK2A","MCP-3"
"CAMK2A","MDHC"
"CAMK2A","MEK1"
"CAMK2A","MFRP"
"CAMK2A","MICA"
"CAMK2A","MICB"
"CAMK2A","MK11"
"CAMK2A","MK13"
"CAMK2A","MMEL2"
"CAMK2A","MMP-1"
"CAMK2A","MMP-16"
"CAMK2A","MOZ"
"CAMK2A","MP2K4"
"CAMK2A","MRC2"
"CAMK2A","MRCKB"
"CAMK2A","MSP"
"CAMK2A","Macrophage mannose receptor"
"CAMK2A","Mammaglobin 2"
"CAMK2A","Myoglobin"
"CAMK2A","Myokinase, human"
"CAMK2A","N-terminal pro-BNP"
"CAMK2A","NAGK"
"CAMK2A","NCAM-L1"
"CAMK2A","NCAM1"
"CAMK2A","NDP kinase B"
"CAMK2A","NET4"
"CAMK2A","NID2"
"CAMK2A","NLGNX"
"CAMK2A","NOTC2"
"CAMK2A","NPS-PLA2"
"CAMK2A","NRX1A"
"CAMK2A","NRX3A"
"CAMK2A","NSF1C"
"CAMK2A","NUDC3"
"CAMK2A","NXPH1"
"CAMK2A","Nectin-like protein 2"
"CAMK2A","Neurotrophin-5"
"CAMK2A","Nidogen"
"CAMK2A","Noggin"
"CAMK2A","Notch-3"
"CAMK2A","OMD"
"CAMK2A","ON"
"CAMK2A","Oxidized PARK7"
"CAMK2A","P-Cadherin"
"CAMK2A","PACA"
"CAMK2A","PACAP-27"
"CAMK2A","PAFAH beta subunit"
"CAMK2A","PAI-1"
"CAMK2A","PAL4D"
"CAMK2A","PAPP-A"
"CAMK2A","PARK7"
"CAMK2A","PBEF"
"CAMK2A","PBP"
"CAMK2A","PCI"
"CAMK2A","PCSK7"
"CAMK2A","PDE3A"
"CAMK2A","PDGF-AA"
"CAMK2A","PDGF-BB"
"CAMK2A","PDPK1"
"CAMK2A","PERL"
"CAMK2A","PF-4"
"CAMK2A","PFD5"
"CAMK2A","PGCB"
"CAMK2A","PGRP-S"
"CAMK2A","PHI"
"CAMK2A","PIGR"
"CAMK2A","PK3CG"
"CAMK2A","PKC-G"
"CAMK2A","PLXC1"
"CAMK2A","PP13G"
"CAMK2A","PPase"
"CAMK2A","PRKACA"
"CAMK2A","PSD7"
"CAMK2A","PTH"
"CAMK2A","PTP-1B"
"CAMK2A","PTP-1C"
"CAMK2A","PYY"
"CAMK2A","Parathyroid Hormone1-34"
"CAMK2A","Periostin"
"CAMK2A","Peroxiredoxin-5"
"CAMK2A","Prekallikrein"
"CAMK2A","Protease nexin I"
"CAMK2A","Protein S"
"CAMK2A","Proteinase-3"
"CAMK2A","Prothrombin"
"CAMK2A","RANTES"
"CAMK2A","RBM39"
"CAMK2A","RBP"
"CAMK2A","RGMA"
"CAMK2A","ROR1"
"CAMK2A","Rab GDP dissociation inhibitor beta"
"CAMK2A","Renin"
"CAMK2A","SAP"
"CAMK2A","SCGF-alpha"
"CAMK2A","SCGF-beta"
"CAMK2A","SEPR"
"CAMK2A","SH21A"
"CAMK2A","SHP-2"
"CAMK2A","SIRT2"
"CAMK2A","SLAF7"
"CAMK2A","SPARCL1"
"CAMK2A","SPHK2"
"CAMK2A","SPINT2"
"CAMK2A","SSRP1"
"CAMK2A","STAB2"
"CAMK2A","Semaphorin 3A"
"CAMK2A","Somatostatin-28"
"CAMK2A","Sorting nexin 4"
"CAMK2A","Spondin-1"
"CAMK2A","TACI"
"CAMK2A","TAFI"
"CAMK2A","TAK1-TAB1"
"CAMK2A","TARC"
"CAMK2A","TBP"
"CAMK2A","TCP2L"
"CAMK2A","TFPI"
"CAMK2A","TIMP-2"
"CAMK2A","TLR2"
"CAMK2A","TLR4:MD-2 complex"
"CAMK2A","TMA"
"CAMK2A","TNF-a"
"CAMK2A","TNFSF15"
"CAMK2A","TNFSF18"
"CAMK2A","TNR4"
"CAMK2A","TS"
"CAMK2A","TSH"
"CAMK2A","TSLP R"
"CAMK2A","TSP2"
"CAMK2A","TWEAK"
"CAMK2A","Testican-2"
"CAMK2A","Thrombin"
"CAMK2A","Transferrin"
"CAMK2A","Transketolase"
"CAMK2A","Triosephosphate isomerase"
"CAMK2A","Trypsin"
"CAMK2A","Trypsin 2"
"CAMK2A","UFC1"
"CAMK2A","UPK3L"
"CAMK2A","URB"
"CAMK2A","Ubiquitin+1"
"CAMK2A","VEGF sR2"
"CAMK2A","VWC2L"
"CAMK2A","WFKN1"
"CAMK2A","WISP-1"
"CAMK2A","XTP3A"
"CAMK2A","ZAP70"
"CAMK2A","a1-Antichymotrypsin"
"CAMK2A","a1-Antitrypsin"
"CAMK2A","a2-Macroglobulin"
"CAMK2A","alpha-1-antichymotrypsin complex"
"CAMK2A","amyloid precursor protein"
"CAMK2A","annexin II"
"CAMK2A","annexin VI"
"CAMK2A","b-ECGF"
"CAMK2A","bFGF-R"
"CAMK2A","carbonic anhydrase II"
"CAMK2A","complement factor H-related 5"
"CAMK2A","discoidin domain receptor 1"
"CAMK2A","dopa decarboxylase"
"CAMK2A","eIF-5"
"CAMK2A","eIF-5A-1"
"CAMK2A","kallikrein 14"
"CAMK2A","p60-Src"
"CAMK2A","pTEN"
"CAMK2A","sCD163"
"CAMK2A","sFRP-3"
"CAMK2A","sICAM-3"
"CAMK2A","sL-Selectin"
"CAMK2A","sLeptin R"
"CAMK2A","sRAGE"
"CAMK2A","sTie-1"
"CAMK2A","tau"
"CAMK2A","transcription factor MLR1, isoform CRA_b"
"CAMK2B","14-3-3"
"CAMK2B","4-1BB"
"CAMK2B","ACTH"
"CAMK2B","AK1A1"
"CAMK2B","ALK-1"
"CAMK2B","ALT"
"CAMK2B","AMPK a2b2g1"
"CAMK2B","AN32B"
"CAMK2B","ANGL4"
"CAMK2B","ANR63"
"CAMK2B","ARMEL"
"CAMK2B","ARSB"
"CAMK2B","ARTS1"
"CAMK2B","ASAHL"
"CAMK2B","ASGR1"
"CAMK2B","ATS13"
"CAMK2B","AURKB"
"CAMK2B","Activated Protein C"
"CAMK2B","Alkaline phosphatase, liver"
"CAMK2B","Aminoacylase-1"
"CAMK2B","Angiogenin"
"CAMK2B","Angiopoietin-1"
"CAMK2B","Angiostatin"
"CAMK2B","Angiotensinogen"
"CAMK2B","Antithrombin III"
"CAMK2B","Apo D"
"CAMK2B","Apo E2"
"CAMK2B","Apo E3"
"CAMK2B","Apo E4"
"CAMK2B","Arylsulfatase A"
"CAMK2B","BLC"
"CAMK2B","BMP-6"
"CAMK2B","BMP10"
"CAMK2B","BMPR1A"
"CAMK2B","BMX"
"CAMK2B","BNP"
"CAMK2B","BPI"
"CAMK2B","BPSA"
"CAMK2B","BRF-1"
"CAMK2B","BSP"
"CAMK2B","BTG"
"CAMK2B","C1s"
"CAMK2B","C2"
"CAMK2B","C3"
"CAMK2B","C34 gp41 HIV Fragment"
"CAMK2B","C3a"
"CAMK2B","C3adesArg"
"CAMK2B","C4"
"CAMK2B","C4b"
"CAMK2B","C7"
"CAMK2B","C9"
"CAMK2B","CAMK1"
